	survivalSVM	CoxBoost+survivalSVM	Ridge	Lasso+survivalSVM	SuperPC	CoxBoost+Ridge	Enet[alpha=0.1]	CoxBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	CoxBoost+Enet[alpha=0.3]	CoxBoost+Enet[alpha=0.2]	Enet[alpha=0.4]	CoxBoost+Enet[alpha=0.4]	Lasso+CoxBoost	Enet[alpha=0.5]	CoxBoost	CoxBoost+Enet[alpha=0.5]	Enet[alpha=0.6]	CoxBoost+Enet[alpha=0.6]	CoxBoost+Enet[alpha=0.7]	CoxBoost+Enet[alpha=0.8]	Enet[alpha=0.8]	Enet[alpha=0.9]	Lasso	Enet[alpha=0.7]	CoxBoost+Enet[alpha=0.9]	CoxBoost+Lasso	Lasso+plsRcox	CoxBoost+plsRcox	CoxBoost+StepCox[forward]	Lasso+StepCox[forward]	RSF+survivalSVM	StepCox[forward]	plsRcox	RSF+Ridge	RSF+Enet[alpha=0.1]	RSF+plsRcox	RSF+StepCox[forward]	RSF+Enet[alpha=0.2]	RSF+Enet[alpha=0.3]	RSF+Enet[alpha=0.6]	RSF+Enet[alpha=0.7]	RSF+Enet[alpha=0.5]	RSF+CoxBoost	RSF+Enet[alpha=0.9]	RSF+Enet[alpha=0.4]	RSF+Enet[alpha=0.8]	RSF+StepCox[both]	RSF+StepCox[backward]	StepCox[both]+Ridge	StepCox[backward]+Ridge	StepCox[both]+plsRcox	StepCox[backward]+plsRcox	StepCox[both]+Enet[alpha=0.9]	StepCox[backward]+Enet[alpha=0.9]	StepCox[both]+Enet[alpha=0.1]	StepCox[backward]+Enet[alpha=0.1]	StepCox[both]+Enet[alpha=0.8]	StepCox[backward]+Enet[alpha=0.8]	StepCox[both]+Enet[alpha=0.2]	StepCox[backward]+Enet[alpha=0.2]	StepCox[both]+Lasso	StepCox[backward]+Lasso	StepCox[both]+Enet[alpha=0.6]	StepCox[backward]+Enet[alpha=0.6]	CoxBoost+GBM	StepCox[both]+Enet[alpha=0.7]	StepCox[backward]+Enet[alpha=0.7]	StepCox[both]	StepCox[backward]	StepCox[both]+Enet[alpha=0.4]	StepCox[backward]+Enet[alpha=0.4]	StepCox[both]+Enet[alpha=0.3]	StepCox[backward]+Enet[alpha=0.3]	StepCox[both]+CoxBoost	StepCox[backward]+CoxBoost	StepCox[both]+Enet[alpha=0.5]	StepCox[backward]+Enet[alpha=0.5]	CoxBoost+RSF	RSF	Lasso+GBM	RSF+GBM	GBM	StepCox[both]+survivalSVM	StepCox[backward]+survivalSVM	Lasso+RSF	StepCox[both]+GBM	StepCox[backward]+GBM	StepCox[both]+RSF	StepCox[backward]+RSF
GSM1820819	231.605730009202	685.131618679371	1.6154414140364	685.845151903839	-0.217592559675285	2.55019141272538	2.22588031609452	2.42967150928239	1.65232862752618	1.65767950353627	2.37552373147351	2.2862449124492	1.51279386440314	2.4288221210106	-0.236863167655394	1.37700858017277	-0.104424032846882	2.55589112903446	1.51262327892222	2.65126207406452	2.41062484776861	2.67236124441864	1.35804094164363	0.990643703450448	1.16614403085928	1.50608792698891	1.86981825872491	2.86978358155354	-0.196851790506238	-0.113252665195429	-0.219990590021696	-0.373218568844951	673.540136661556	0.307660054378126	-0.358333279964322	3.82381408553059	1.86742365328444	-0.22812115674937	-0.364262686103437	2.68464574464557	3.08686950821401	1.92840430157381	1.09173319374677	1.52693679032434	-0.141606595539413	3.37306240657496	2.79494086799082	2.93710488448381	-0.120015418883837	-0.120015418883837	2.12682648412815	3.39752800795736	-1.08780096003072	-0.689619364617745	1.50857226065067	3.46467117316109	1.60378549044855	3.58348148341191	1.81113494000204	3.58938976803294	1.82561838731086	3.31301303992819	1.71723482580676	3.44900348520713	1.81264307987382	3.40836090405168	0.0473980646554284	1.1752146076161	3.61068987984221	0.435149916429061	-0.10584259155004	1.72227206542274	1.80946069405777	1.87460924465386	3.50741501508609	-0.503343080427203	-0.483233231160597	1.81110958074572	3.41058129640076	29.3723646825397	21.9570186507936	0.223405180031458	-0.0471623719493154	-0.0857821976168842	574.972179279103	636.693336350403	28.0977027777778	-0.226159678945353	-0.062693125502433	23.8076321428571	26.3288238095238
GSM1820820	1505.19909229842	695.065456311099	1.50108240939665	685.38271145188	-0.348959169340397	2.48453512858605	2.21361099204339	2.36434441772353	1.64846570335994	1.6475571579187	2.3059771805144	2.22294886877789	1.49061508900112	2.35428110860845	-0.219714784716378	1.34466172043927	-0.130789867579112	2.4729920254959	1.48240573131217	2.56178094786644	2.33097113559346	2.57934018483349	1.31968171703361	0.96653899888113	1.13571227330511	1.4729713350641	1.81025917658889	2.76651069614493	-0.148332280648443	-0.200286416568066	-0.327026092602313	-0.2940606558753	715.545744493293	0.0970925192442049	-0.0331171433174433	3.83044412358575	1.82744952083468	-0.216353744158577	0.180320549473892	2.70067487465498	3.17183862798654	1.92189146169676	1.08171415209613	1.50759227448808	0.0112113340451088	3.51327709095304	2.86969553797414	3.04757681996002	-0.109820671287916	-0.109820671287916	2.66186892880799	3.83699255378704	-0.221960619981852	0.284327528104517	1.67667004428348	3.94309435057014	1.7121138262226	4.05008430335701	2.13769056426316	4.05943622184508	2.03725913894002	3.77338038203903	2.01383984863438	3.92872649734492	2.11444823409856	3.88743547539163	0.228073306337103	1.23511702407593	4.079203223135	0.96948098662254	0.346025076651187	1.94233040176118	1.90298980516615	2.40042050260353	3.97837607582388	-0.199403975902401	-0.248367332564435	2.09580260050201	3.88787570859189	49.0708111111111	50.0992150793652	0.298463990694344	1.40826674996921	0.719974577635107	820.075865780086	659.705370904818	48.7794325396826	0.364770487152274	0.932432162568441	45.1666523809524	44.960326984127
GSM1820821	897.70534306775	639.792406274666	1.60111051382282	646.400844575324	0.392994104574196	2.80616814627524	2.47146757659111	2.69749366300017	1.86407685179093	1.88887220594527	2.67461948958018	2.55396005001405	1.72707214517785	2.75002295775253	0.179609933192323	1.56739199671508	0.0796897374138337	2.907543929972	1.73901315276278	3.02363329824215	2.75098296868272	3.05401572723449	1.56448997209367	1.15983132405793	1.36234242088583	1.73686116169805	2.14682815283825	3.28191874986413	0.265791518297668	0.213492818096274	0.203917221290239	0.264425606180899	642.032553704427	0.486757032059973	0.843080249563458	4.1542674962104	1.9745554802975	0.558347911727834	0.726568151154658	2.93879541117847	3.47502499971884	2.07507923296048	1.16767145728948	1.62486193541312	0.368065182690344	3.88839514370079	3.14584228082001	3.36299277441622	0.927176203763019	0.927176203763019	2.7179684138437	4.08531583564075	0.76470735520883	0.208475671063556	2.10092739448337	4.08147521278216	1.99356734749439	4.16747208217147	2.67301143964868	4.14141294191531	2.43415875163665	4.04208898472111	2.53293358356531	4.07123851991056	2.6155410109066	4.06758898569986	0.0968607234442323	1.54364908815881	4.15341702481546	0.540179173717875	0.331852523671734	2.35548602662078	2.32210780472624	2.42523342738834	4.12366298014327	0.327423197541443	0.378195023178716	2.57351597094587	4.07300013106332	46.2937273809524	52.5666396825397	0.311173895348788	1.56124271680369	1.02648553999659	660.718713077499	624.495389642224	46.4613428571428	0.726128389200925	1.11808120658169	50.1407095238096	51.8624972222222
GSM1820822	1191.2261502778	641.620699285187	1.56668485792158	653.861552055182	0.231895934376575	2.79166710743455	2.43669916479654	2.68469785071	1.83754525145453	1.86469718169117	2.66212632390597	2.54275663254296	1.71295700767582	2.73548946525983	0.137367316914893	1.56489592290653	0.0988683360506053	2.88815836380725	1.73156495710648	2.99942641356955	2.73278300873496	3.02618021519903	1.57032203197071	1.17690270623264	1.37894105760973	1.73234553972047	2.14125567297324	3.24571480062137	0.160128423203481	0.193886638246244	0.165163936892061	0.11956249970312	626.800791924791	0.828815743543492	1.09477073589357	4.06227455266119	1.94709157710495	0.66916532383856	0.69059277863659	2.90017131213727	3.43438943779472	2.06054436980884	1.1796490110367	1.62326547271639	0.335883439713789	3.84134430104898	3.10108466631594	3.31573578270617	0.48184400278029	0.48184400278029	2.67384804397626	4.45597876286285	0.787556471245181	0.57102938165806	2.00867241516232	4.66496324173471	1.885674399066	4.76233545737191	2.53277265508684	4.81025256485629	2.30038722872947	4.39789604069736	2.41524598580391	4.65096071919951	2.48321885047159	4.57865743492722	0.303374362120342	1.482241297949	4.83262692291279	0.73085225856115	1.16484677671435	2.25028877845141	2.25401909209423	2.41375072295584	4.67868529625146	0.203505953807238	0.268020727311402	2.44614303566062	4.57304298622685	58.8330984126984	61.5167293650793	0.304258122745708	1.67542287730073	1.09548910246614	835.246666312672	632.537719305756	60.5257432539682	0.389990358833991	0.965994837618816	47.8832265873016	46.3449928571429
GSM1820823	1275.87584768499	712.291448982216	1.5101939800958	698.586342291719	-0.472747387186629	2.40827418212741	2.15637141378779	2.28678956812924	1.58526175338731	1.58057617344585	2.22391275384163	2.14702938824279	1.43027469714351	2.26813044051013	-0.322617696232624	1.29223217212747	-0.173270014071532	2.38042413621902	1.42210917020642	2.46472679093458	2.24271753730422	2.48041011944243	1.26760902183276	0.926253629849308	1.09042291854159	1.4132806746915	1.74089795821928	2.65873082577878	-0.292295984163689	-0.30115410022781	-0.437969462085973	-0.454166989754312	699.343063718965	-3.44590969478112	-0.218774121748309	3.79111705163395	1.80276283239066	-0.117857733069285	0.0714157489080782	2.63448007334126	3.07306614902844	1.8586067562979	1.04644946097145	1.46325876491023	-0.132654816867743	3.37139173769879	2.76516934111246	2.91426919041019	0.0211178555784901	0.0211178555784901	0.640592886928892	2.40796888204721	-0.684510633394346	-0.946141700463189	1.5265161321764	2.05765173237153	1.60958687262873	2.16629968455269	1.91744003428879	2.04019086893319	1.87925024436675	2.32847934874408	1.80827880839349	2.04771732191488	1.90785942772945	2.12802734466987	-0.361034965930116	1.14126791995022	2.04435836203083	-2.57845689744197	-1.92236566849039	1.77726769975933	1.78677184231449	0.18018009315395	2.156807134233	-0.409477811119415	-0.435152891127987	1.89855325024163	2.15164769931048	14.4881154761905	10.1182761904762	-0.496047668547467	-1.07730221362504	-0.672968574409432	819.058462990001	648.417640724569	9.83366547619047	-0.756347248589244	-1.42245613277016	12.0591547619048	9.36512380952381
GSM1820824	1412.09745719109	660.896901886508	1.52541464337289	659.021327292371	0.0445828359923794	2.73128853914278	2.37178459106993	2.6220964688481	1.80253361653813	1.82399535802881	2.59893900379159	2.48067167327686	1.6665303360717	2.67443356393138	0.0872115533815144	1.51085860383326	0.0204557317549142	2.83256474554872	1.67767121039861	2.95048929391539	2.68067384567825	2.98371396366507	1.50634705884857	1.10365647068629	1.30335133991916	1.67584650822608	2.08445681579663	3.21118028269395	0.141617670514945	0.110613774251315	0.132684505984658	0.177181385005444	633.034344224005	2.0620277678311	0.331973493003431	3.82168954673842	1.91310617024698	0.587260361136916	0.821080545126933	2.80844634049177	3.27095739123583	1.987277610804	1.10155490528779	1.55831265469417	0.0572508983772656	3.58091218811614	2.96052818443301	3.11422439317254	-0.287212431605014	-0.287212431605014	3.19818273116902	4.37752889960529	0.672615572435518	-0.502349344031059	1.94596669146294	4.54172362821086	1.83194976865864	4.6840173865834	2.33972385677364	4.70541525295507	2.18237722420748	4.29041000896845	2.26928524489904	4.52250537870018	2.32196029251204	4.45923800073183	-0.17623357180843	1.47400387114935	4.7323421863154	1.36070514554519	1.07843129871872	2.17119270169457	2.07141515149583	2.94600450623379	4.58393293029711	0.0431383582258575	-0.106229572286232	2.30458483770702	4.4585510014986	36.6303289682539	55.8029392857143	0.137792291171076	1.87072865486018	0.972314617740075	865.307620063839	568.497396925052	50.706917857143	0.81365174671067	1.17459560404885	53.5461507936508	53.3479285714287
GSM1820825	-1073.09016106032	528.724867373154	1.87375182328047	566.687163133386	1.98267390033395	3.44338285295577	2.96845748464592	3.33042323732319	2.28198821849283	2.33825912372909	3.33251317950454	3.16702123447321	2.16017219085626	3.43630587383304	0.872422381238599	1.97309044721657	0.471861986617001	3.63778693158237	2.19663342491365	3.78268568888438	3.44950069735817	3.82010835297676	1.9996500343176	1.518412290343	1.7773733216809	2.20371331621917	2.71747543856595	4.0955462793879	1.11911465566579	1.07563382838776	1.03844125964259	1.12017631235777	529.782672550966	1.78778080855867	2.38473877812285	4.83053464011069	2.34737636943872	1.71323377401613	1.97714878031957	3.51359012779698	4.15125614417238	2.49204796508614	1.42610768244998	1.95219467391761	1.10377051132578	4.61082318410018	3.77635985850914	4.02233392722533	1.74758539564888	1.74758539564888	3.97795698191973	5.40344554230033	2.0578917934012	1.99584693189493	2.64048757430205	5.71861585965549	2.36521644114944	5.81243356738995	3.30092605809403	5.88866316602126	2.9221997617101	5.35914007715709	3.13631743222733	5.70395143771603	3.21560069271624	5.60728935250884	0.409163409033901	1.97079623002702	5.9139999975284	2.11735860829857	2.28519743490453	2.88080643134303	2.75466641349803	3.73246417935561	5.7170769785233	0.941703675801495	0.897918728546664	3.15471454674801	5.59634494725461	60.4887682539683	78.6178515873015	0.544849842935658	1.86801869761576	1.31308895478356	225.815787677845	574.144219127983	73.7966297619048	1.35318480579195	1.91486908465085	76.0008234126984	72.3712063492063
GSM1820827	45.0645470201307	665.412032227159	1.63465935240316	664.950658469026	0.034321563105979	2.68952397042185	2.32601152784561	2.57210766774961	1.75761070476166	1.7741789205706	2.53266023805141	2.42683447903381	1.62041496706291	2.59854544317408	-0.0232646693276875	1.46954664898391	-0.0242486892620169	2.7444390267212	1.62489228312677	2.85372388441429	2.59319034104079	2.88187779334268	1.45655641127356	1.06323908661783	1.25467586950786	1.62028268957039	2.01309806147556	3.09899085828588	0.0606224486926917	0.0670146289398608	0.0167691194154436	-0.0117000963294782	659.785847687916	-2.73036586769805	-0.460128139341801	3.86929213115829	1.92482916754375	-0.293481399657548	0.00908443908954677	2.77202538964962	3.17895999891106	1.99344439052907	1.11214418516907	1.56846887801704	-0.0641500204828989	3.44486227079793	2.89060216539269	3.02306172405411	0.00705368442706633	0.00705368442706633	1.70260228188299	3.29788824172714	-0.492287875045453	-0.639486807728928	1.73775822386573	3.29683440810111	1.7602376032051	3.39981458752955	2.07018556014805	3.38710738265145	2.03021442513866	3.22523720621461	1.97764662368039	3.28400068319588	2.0628066199245	3.26479854236818	-0.222655210792375	1.34976177233389	3.40343683113931	-0.520347645461166	-0.367862387129225	1.94613274791871	1.94634815261616	1.36328148232554	3.34158423384924	-0.24247074352447	-0.308730354648115	2.05449006359474	3.2697423340024	20.0080924603174	13.6167964285714	-0.200380751591464	-0.94444631977798	-0.665865902010017	546.817262698978	599.191048873484	17.2165626984127	-0.82946012394114	-1.03022318341105	14.6757952380952	17.5866611111111
GSM1820828	1779.31421471675	718.130322535272	1.44768573208576	707.505218616186	-0.75205681893765	2.39489880636586	2.13352337757206	2.30397783254677	1.58955242632335	1.60310907459036	2.28931357883358	2.18286168421984	1.46456639386606	2.356660433438	-0.211650438994956	1.33676556521492	-0.0977743636810913	2.49481023692889	1.48168074926596	2.59663274067327	2.36218210540693	2.62426642532452	1.34163049638267	0.99500309624736	1.17117748685262	1.48300816356342	1.84463094761448	2.82043468239471	-0.3975039932262	-0.362478379304686	-0.270677125091294	-0.289852373299595	741.85076287856	-1.0368988474706	-0.487949920857637	3.5321167415622	1.67938744545299	-0.641252666852178	-0.874855318870515	2.4470535115616	2.85333153199653	1.73332670170377	0.977763748347651	1.36578564910813	-0.354031381225448	3.14017167796338	2.56711157014713	2.71221535983226	-0.631019611754	-0.631019611754	2.12002079106882	3.8225341857159	-0.141375595796955	0.211096277167182	1.78316641771266	3.81399195516708	1.71537746638238	3.9456680436958	2.268494488337	3.91716428758326	2.08180309379226	3.74149431643426	2.14062241838824	3.79762409892378	2.22615895252456	3.78403550152249	-0.592273922551418	1.3229244887468	3.93688050396508	-0.292900667115497	0.179454929680362	2.01852998529296	2.07374813694981	1.79414745104698	3.87672089780216	-0.0685688773594242	-0.00240623385737429	2.19536936158929	3.79175695846573	5.54073293650794	9.49325198412699	-0.360359161570658	-0.694495744658889	-0.604330313970233	899.499987161658	664.291106857802	8.03510634920635	-0.8995657060458	-1.07160594662344	8.90918611111111	7.62695952380952
GSM1820829	-2016.22092244401	553.30067157643	1.95126527543951	578.971390308936	1.83229230224331	3.32276470639956	2.90418618953796	3.21485838228401	2.21671282406907	2.26472423701525	3.22359585030907	3.05736769381441	2.07986178312483	3.33217879528049	0.756629744520884	1.88834411604058	0.350991061778379	3.54252113180447	2.10778993335408	3.69750421571814	3.36042202342504	3.74564515415736	1.9010107688545	1.40870929736863	1.65902683483357	2.11088586127255	2.62338516211258	4.03533501643029	1.00359616921055	0.90054642237245	0.981127290372941	1.12454808097053	545.724883436593	7.21919664107563	1.57700690999813	4.65315283570056	2.27243180260011	1.62088178630422	1.59061434144629	3.36763719905074	3.96301977686801	2.36639211589533	1.31295594049463	1.84512954493174	0.864311713205024	4.41817811199582	3.59759179315676	3.83442420882666	1.88337771125802	1.88337771125802	4.59874285420154	5.7670782321923	1.85647900492713	2.27506126634964	2.66960088267089	6.13158671084202	2.43488736342835	6.22786766400874	3.34948084068789	6.31752716087562	2.99033988127447	5.72142792905216	3.18878141108661	6.11610673886885	3.26629049745656	6.00680416524762	0.409163409033901	1.97954084832968	6.34508853745416	3.18412464862585	2.74749636798209	2.92984364656659	2.83671440103586	4.39092975683628	6.12543778413986	0.992448179108981	1.04544529890809	3.20618522193701	5.99355940422984	66.878042857143	82.5396123015872	0.544849842935658	1.49532362513965	0.99365057096665	17.2466731774407	577.308021264795	83.6557686507935	0.981463385435067	1.20610878761847	82.2733333333333	80.7691261904761
GSM1820831	1708.37064221475	657.07279205863	1.50736986379918	662.437824904858	-0.0792065549462849	2.70298009568279	2.33997587410223	2.58362424470548	1.76440553794124	1.78516773024013	2.53718292668128	2.43682631150397	1.63463985238509	2.59652732453552	-0.00640202757465728	1.48675147389772	0.0142437273939529	2.73137233412596	1.63998967117143	2.83047523564191	2.57884718873212	2.85061673936739	1.47718639785613	1.09905443168529	1.28858453396609	1.63577720183199	2.01484005067228	3.0540108868927	0.0766527236590465	0.0924168271518601	-0.0323404237508504	-0.0750424565116146	658.553903492565	4.11044203725052	0.791278800384031	4.00502188517479	1.91539435168488	0.752522332160643	0.712149281131218	2.87829331296596	3.43119619877632	2.04847993270115	1.16942685292965	1.61381690328398	0.366090497777563	3.86214264150923	3.10430148464938	3.33465190531174	0.39878513707977	0.39878513707977	4.36071071783917	4.79723955323906	0.885202090298578	0.327717984613922	1.81701220313237	5.1538335803791	1.74027453560723	5.28230431753965	2.35134013877105	5.36811645199627	2.12985167986603	4.72345239189178	2.20932936107023	5.13441449102656	2.29893495424199	5.01785609742589	0.266985179621508	1.32443115334562	5.40020930683063	3.34950007475899	1.84227921670664	2.06029131540065	1.9973640750607	4.20386033811957	5.16077124340021	0.003025258089553	-0.0581520552037225	2.2613576099964	5.00629554225211	59.5465285714285	61.6191535714286	0.310200002250554	2.27415640593436	1.22415143497164	873.747839793155	625.481353470131	58.4951178571428	0.859689170070668	1.17188489828759	56.9382674603174	51.8209222222223
GSM1820832	1986.77815656201	732.227591376983	1.41506900691696	718.407084714581	-1.09343910774107	2.28220204693	2.00054584678132	2.165377217484	1.4797229232031	1.48050170022486	2.10153615264084	2.03185789837274	1.34653405663676	2.14036829953724	-0.468736846064223	1.22259197747465	-0.222236423149932	2.24226888290475	1.34029901029206	2.31838368321644	2.11129269926632	2.33051304560535	1.20044118552639	0.881615071746047	1.03535830872923	1.33238577645855	1.64136186823614	2.49494030963684	-0.527336444690279	-0.474911249279057	-0.607231865599412	-0.704870275821134	751.083327438054	-0.845099804282508	-0.632667978383177	3.56551477506261	1.68220632299665	-0.152779371472965	-0.250843859770469	2.47293011847273	2.90191820425576	1.77092407310553	1.01026188443217	1.4012566618298	-0.25653764426631	3.2234148415495	2.62272348219606	2.79105763248441	-0.227379247400679	-0.227379247400679	1.45569186059988	3.07893671766197	-0.927003416410631	-1.05661405773604	1.35831643448243	3.05099177307677	1.43459058884604	3.17865647347747	1.72630913645329	3.1535871725702	1.6819612724219	2.99034778383915	1.62358730004971	3.03533047391602	1.71262423076977	3.02010157973728	-0.657145413069219	1.00797432003652	3.17274665896386	-0.981877838130394	-0.579326014719551	1.58379126184554	1.62903452731226	1.11124359295213	3.11086298319123	-0.59621882498091	-0.595479408254321	1.70111115995747	3.02783654192164	5.64246984126984	14.4865642857143	-0.379732811366741	-0.619280296528375	-0.346793852091024	1006.7381851617	682.418594133233	13.9607928571429	0.0784721645121659	0.103010831314031	23.7231595238095	25.105696031746
GSM1820833	1199.98549615878	672.84565638648	1.53978915090632	675.6872213256	-0.17588652504255	2.65221447090027	2.31028932538207	2.55609728444934	1.73359864378097	1.76237894779638	2.54841173591567	2.42444536615079	1.62117123081117	2.62885833662366	0.00220521222359341	1.4809057439961	0.00624363978503153	2.79071657347672	1.6422116460696	2.91101586959175	2.64407730015677	2.94738730345254	1.4862600466792	1.0914817547223	1.28778564763585	1.64403387546742	2.05742328280613	3.17580336830556	-0.0735526809748656	-0.013317228449248	0.0967250257800406	0.0254478256831835	674.209719600644	1.92326029617784	0.408787171761824	3.92772784204309	1.8406307870594	0.183258139877103	0.288489409851752	2.69538259869823	3.15692992099064	1.88846222533034	1.05548656248608	1.4891158406329	-0.0217894782450207	3.51868309740092	2.84470491156629	3.02474688005923	0.64898849855113	0.64898849855113	3.20303067602848	4.3051722603103	0.0551492847977627	0.361078731592234	1.89707187654863	4.55287597795546	1.8038757247313	4.64038423435277	2.36137186756924	4.70472519526706	2.17282866817507	4.25426349679554	2.24092533081304	4.53968057165682	2.31434519926468	4.45647242936174	0.143040205283649	1.4285055927832	4.72736746277766	1.68591671984289	1.07666130759751	2.10158796027554	2.17031237189164	2.99053825340496	4.55549457966369	0.0308224837941746	0.129259465257515	2.28020212323921	4.44816290762297	43.0876678571429	43.9525773809524	0.0954625196237763	1.20274223058431	0.626388765019671	733.736414562724	638.389425442862	36.4334988095238	-0.138928099846626	0.564143637100025	30.2543746031746	37.3410087301587
GSM1820835	2280.3712501648	722.522345045357	1.41196488284033	709.828803891176	-0.865484562488066	2.3548085260965	2.08124500900291	2.25101241803075	1.54688477820033	1.55276624910318	2.21444787374057	2.12300864838801	1.41220243460908	2.27144590631586	-0.337605009818521	1.28212002423983	-0.180187861937012	2.39902309103609	1.41491108148221	2.49501919641238	2.26598774523347	2.52018670489145	1.2678447801843	0.920719017920164	1.08649995837266	1.40998815924201	1.75540384835424	2.71227008161468	-0.430127020182628	-0.399678922698266	-0.380844261785992	-0.435826152575574	764.62954779407	1.0429603040896	-0.144802755417496	3.61930963553192	1.6779391788692	-0.474061706857854	-0.476076038903948	2.46617256588901	2.8974731236152	1.74859428127815	0.976387561790299	1.37840301698256	-0.263387842067055	3.24709337535002	2.62207461871077	2.80229624280007	0.0610280084028989	0.0610280084028989	1.89246140599025	3.73278646900798	-0.131935574846386	0.266406264420088	1.62875504709178	3.86902171390098	1.62750716062589	3.96188311959133	2.08438586410718	3.99519620804567	1.95826126009869	3.67151095887489	1.97339767193904	3.85616674483263	2.05316001473526	3.79958667628645	-0.272254463305127	1.19356276209296	4.015077527404	-0.0981055348571175	0.316769327549792	1.87212060658258	1.94600089424529	1.59177517016017	3.88872783719558	-0.242494715130977	-0.126315958886199	2.02919543554263	3.79703485989673	35.788540079365	47.568930952381	-0.0490214569562857	0.86192720142405	0.480615337973547	1058.88009003745	699.635207633086	36.4470432539682	0.478157344319895	0.839426812066834	47.0382285714286	45.7462821428571
GSM1820836	1246.7149584143	711.22058336219	1.53224158270353	701.323954969773	-0.534897285396916	2.41330362266442	2.16840373443887	2.30708029462257	1.59190259978341	1.5942523518874	2.26985854441244	2.1758595515335	1.44739476249623	2.32877540235638	-0.290898800553839	1.31276204699724	-0.16255520497792	2.46068319093752	1.44885549827056	2.56025549880868	2.32411012961437	2.58708223998612	1.2959914787794	0.937487455527252	1.10676057094099	1.44306956090391	1.79777606375124	2.78636442077188	-0.341319764893154	-0.318539556266187	-0.304137308596393	-0.358903542357147	720.488920177232	0.255526547900725	0.207798723018026	3.77678134980551	1.7490340180676	0.133007191201462	0.186977266672723	2.57297993741751	3.03545208976816	1.79286132837034	0.997855324919778	1.41212545866512	-0.140547811663101	3.40389250119804	2.71779197261448	2.90113091253001	0.263830851197696	0.263830851197696	2.73485835442265	4.32224283285541	-0.0878096665885677	0.928792928317946	1.69098292094756	4.57979585757012	1.70560228558464	4.67585884349236	2.18594385441976	4.73873462631909	2.04798302596301	4.26489708167812	2.0531247524568	4.56530887228996	2.1491165311112	4.47990130222103	0.244365114115802	1.23806345969795	4.7627772729999	1.24063288862919	1.11494343129899	1.94880636371081	2.02323586686927	2.51234835957862	4.58660779799939	-0.156196680113896	-0.0321816079138314	2.12202108381956	4.47167461053351	52.5418174603175	44.0921305555556	0.292054220027552	0.723517993612216	0.480112380854946	812.240641101946	654.817848017515	50.4963654761905	0.111736605441946	0.46051219345863	35.9280892857143	38.0165523809523
GSM1820837	1258.08436563218	672.919906588809	1.54798245270977	676.751970239253	-0.251257046244356	2.62307472872894	2.31987154557948	2.53478852602331	1.74450673155703	1.77263997378606	2.53377729369684	2.40856810708897	1.62806385514094	2.61351056448124	0.0461790846872032	1.48876659178122	0.0406414177293471	2.77045054053106	1.65301916098619	2.88501899192201	2.6259522713429	2.91728202838483	1.5017710084788	1.12361210858824	1.31818333294634	1.65649045869259	2.05652052498061	3.13597369136569	-0.0790636152884181	-0.0593166128073519	0.0536063443865961	0.0501873703141725	700.923951855503	-0.337843723872669	0.681160072483851	3.91470606643972	1.80765077101556	0.485037425446347	0.813880719965445	2.67131290833657	3.15399006518286	1.88850968035135	1.07319975356537	1.48461529442414	-0.00634333947101215	3.50889164751697	2.82401674380008	3.0066646541945	0.0133280177762912	0.0133280177762912	2.43753657667547	3.80278114648213	0.628313146502025	0.838490961799418	2.03942720509793	3.69538790051316	1.90764391123358	3.79131548731536	2.59516361469276	3.74349378918571	2.33779820386034	3.74011753084977	2.45677470765141	3.68468521904699	2.53365330472932	3.69995005394775	-0.144049451324003	1.50617864684548	3.7546983229761	0.26255932100461	-0.0843567094527348	2.27405565565191	2.32658984194788	2.11539826906472	3.75364582878636	0.252048072891015	0.383426794247705	2.48961874560132	3.71049770435874	23.0579801587302	24.3004638888889	-0.179617962571396	-0.452237138389773	-0.258962181527215	790.700243886512	666.371149950733	20.6915932539683	-0.517508910383745	-0.689389229759254	23.5465301587301	27.8539031746032
