id	GPL14550_GSM1820739_treat	GPL14550_GSM1820740_treat	GPL14550_GSM1820741_treat	GPL14550_GSM1820742_treat	GPL14550_GSM1820743_treat	GPL14550_GSM1820744_treat	GPL14550_GSM1820745_treat	GPL14550_GSM1820746_treat	GPL14550_GSM1820747_treat	GPL14550_GSM1820748_treat	GPL14550_GSM1820749_treat	GPL14550_GSM1820750_treat	GPL14550_GSM1820751_treat	GPL14550_GSM1820752_treat	GPL14550_GSM1820753_treat	GPL14550_GSM1820754_treat	GPL14550_GSM1820755_treat	GPL14550_GSM1820756_treat	GPL14550_GSM1820757_treat	GPL14550_GSM1820758_treat	GPL14550_GSM1820759_treat	GPL14550_GSM1820760_treat	GPL14550_GSM1820761_treat	GPL14550_GSM1820762_treat	GPL14550_GSM1820763_treat	GPL14550_GSM1820764_treat	GPL14550_GSM1820765_treat	GPL14550_GSM1820766_treat	GPL14550_GSM1820767_treat	GPL14550_GSM1820768_treat	GPL14550_GSM1820769_treat	GPL14550_GSM1820770_treat	GPL14550_GSM1820771_treat	GPL14550_GSM1820772_treat	GPL14550_GSM1820773_treat	GPL14550_GSM1820774_treat	GPL14550_GSM1820775_treat	GPL14550_GSM1820776_treat	GPL14550_GSM1820777_treat	GPL14550_GSM1820778_treat	GPL14550_GSM1820779_treat	GPL14550_GSM1820780_treat	GPL14550_GSM1820781_treat	GPL14550_GSM1820782_treat	GPL14550_GSM1820783_treat	GPL14550_GSM1820784_treat	GPL14550_GSM1820785_treat	GPL14550_GSM1820786_treat	GPL14550_GSM1820787_treat	GPL14550_GSM1820788_treat	GPL14550_GSM1820789_treat	GPL14550_GSM1820790_treat	GPL14550_GSM1820791_treat	GPL14550_GSM1820792_treat	GPL14550_GSM1820793_treat	GPL14550_GSM1820794_treat	GPL14550_GSM1820795_treat	GPL14550_GSM1820796_treat	GPL14550_GSM1820797_treat	GPL14550_GSM1820798_treat	GPL14550_GSM1820799_treat	GPL14550_GSM1820800_treat	GPL14550_GSM1820801_treat	GPL14550_GSM1820802_treat	GPL14550_GSM1820803_treat	GPL14550_GSM1820804_treat	GPL14550_GSM1820805_treat	GPL14550_GSM1820806_treat	GPL14550_GSM1820807_treat	GPL14550_GSM1820808_treat	GPL14550_GSM1820809_treat	GPL14550_GSM1820810_treat	GPL14550_GSM1820811_treat	GPL14550_GSM1820812_treat	GPL14550_GSM1820813_treat	GPL14550_GSM1820814_treat	GPL14550_GSM1820815_treat	GPL14550_GSM1820816_treat	GPL14550_GSM1820817_treat	GPL14550_GSM1820818_treat	GPL14550_GSM1820819_treat	GPL14550_GSM1820820_treat	GPL14550_GSM1820821_treat	GPL14550_GSM1820822_treat	GPL14550_GSM1820823_treat	GPL14550_GSM1820824_treat	GPL14550_GSM1820825_treat	GPL14550_GSM1820826_treat	GPL14550_GSM1820827_treat	GPL14550_GSM1820828_treat	GPL14550_GSM1820829_treat	GPL14550_GSM1820830_treat	GPL14550_GSM1820831_treat	GPL14550_GSM1820832_treat	GPL14550_GSM1820833_treat	GPL14550_GSM1820834_treat	GPL14550_GSM1820835_treat	GPL14550_GSM1820836_treat	GPL14550_GSM1820837_treat	GPL14550_GSM1820838_treat	GPL14550_GSM1820839_treat	GPL14550_GSM1820840_treat	GPL14550_GSM1820841_treat	GPL14550_GSM1820842_treat	GPL14550_GSM1820843_treat	GPL14550_GSM1820844_treat	GPL14550_GSM1820845_treat	GPL14550_GSM1820846_treat	GPL14550_GSM1820847_treat	GPL14550_GSM1820848_treat	GPL14550_GSM1820849_treat	GPL14550_GSM1820850_treat	GPL17077_GSM1820851_treat	GPL17077_GSM1820852_treat	GPL17077_GSM1820853_treat	GPL17077_GSM1820854_treat	GPL17077_GSM1820855_treat	GPL17077_GSM1820856_treat	GPL17077_GSM1820857_treat	GPL17077_GSM1820858_treat	GPL17077_GSM1820859_treat	GPL17077_GSM1820860_treat	GPL17077_GSM1820861_treat	GPL17077_GSM1820862_treat	GPL17077_GSM1820863_treat	GPL17077_GSM1820864_treat	GPL17077_GSM1820865_treat	GPL17077_GSM1820866_treat	GPL17077_GSM1820867_treat	GPL17077_GSM1820868_treat	GPL17077_GSM1820869_treat	GPL17077_GSM1820870_treat	GPL17077_GSM1820871_treat	GPL17077_GSM1820872_treat	GPL17077_GSM1820873_treat	GPL17077_GSM1820874_treat	GPL17077_GSM1820875_treat	GPL17077_GSM1820876_treat	GPL17077_GSM1820877_treat	GPL17077_GSM1820878_treat	GPL17077_GSM1820879_treat	GPL17077_GSM1820880_treat	GPL17077_GSM1820881_treat	GPL17077_GSM1820882_treat	GPL17077_GSM1820883_treat	GPL17077_GSM1820884_treat	GPL17077_GSM1820885_treat	GPL17077_GSM1820886_treat	GPL17077_GSM1820887_treat	GPL17077_GSM1820888_treat	GPL17077_GSM1820889_treat	GPL17077_GSM1820890_treat	GPL17077_GSM1820891_treat	GPL17077_GSM1820892_treat	GPL17077_GSM1820893_treat	GPL17077_GSM1820894_treat	GPL17077_GSM1820895_treat	GPL17077_GSM1820896_treat	GPL17077_GSM1820897_treat	GPL17077_GSM1820898_treat	GPL17077_GSM1820899_treat	GPL17077_GSM1820900_treat	GPL17077_GSM1820901_treat	GPL17077_GSM1820902_treat	GPL17077_GSM1820903_treat	GPL17077_GSM1820904_treat	GPL17077_GSM1820905_treat	GPL17077_GSM1820906_treat	GPL17077_GSM1820907_treat	GPL17077_GSM1820908_treat	GPL17077_GSM1820909_treat	GPL17077_GSM1820910_treat	GPL17077_GSM1820911_treat	GPL17077_GSM1820912_treat	GPL17077_GSM1820913_treat	GPL17077_GSM1820914_treat
Activated B cell	0.199303918809155	0.0350811250383499	0.175250763154688	0.129378223280079	0.200526327120879	0.169008798456395	0.161435035836508	0.111073118956083	0.173734018631581	0.162088139440394	0.136150583119947	0.128570362672488	0.179604489945727	0.14384715030022	0.201400587799614	0.128912349146404	0.119370803588605	0.112357617869444	0.202609778370583	0.150720121113047	0.0785831500189706	0.190726103569969	0.151504046824319	0.136683522346904	0.118929905457596	0.186315357193084	0.203774249198954	0.135688763368113	0.234318033011585	0.177867850181811	0.163276402164942	0.208992854664182	0.133487741022685	0.176775301031429	0.134310774700188	0.146006710710215	0.179283124397895	0.0965264308724159	0.174402925655662	0.113479025881009	0.612737501404822	0.163103609932502	0.0918108845234821	0.109284748139687	0.162768029782865	0.0243028517644185	0.161462690371221	0.116267188340551	0.137727380887223	0.177290746044013	0.167954548938627	0.154463977975168	0.150694532666856	0.121392213547044	0.172907384453501	0.0939669315943153	0.188012013984673	0.136262675220059	0.142194964443896	0.142089361069596	0.147918486130099	0.141711471601056	0.204539181133637	0.193230971287595	0.210324782447877	0.143628644113325	0.152782132550485	0.146881518483026	0.133387328339077	0.190931213770286	0.271328868106678	0.127143464142535	0.195069763783117	0.148170033730863	0.126001940123609	0.176994548749873	0.178048196215698	0.129836671290615	0.18197675572625	0.168295661010934	0.191332429818997	0.132969008707145	0.162225132946615	0.111296457562447	0.152730472939346	0.12679428424765	0.107798720576836	0.199119683511319	0.16609051076191	0.114558315197472	0.268612841568601	0.222069128710376	0.0912100447405331	0.0944125156710873	0.0926201793336759	0.197387680496755	0.115000841461501	0.165671003037681	0.128100690052789	0.109620939599921	0.190106855066576	0.145342151883864	0.173336338166671	0.193386349671323	0.063152483825087	0.136254122280906	0.0957238681212191	0.093508583401055	0.253496193968658	0.211807367363867	0.119905518536894	0.072437962570678	0.0985090738638855	0.159865095159392	0.226326156928491	0.117689566434224	0.172481585185916	0.13731425717424	0.167397556388681	0.150764786586382	0.14345482117205	0.175774009808258	0.268487000516396	0.0550990821829561	0.13457649708005	0.113007980519965	0.10421635629009	0.125534769004869	0.124964266229093	0.221663705200468	0.153548070233013	0.195900747504306	0.170650292077886	0.136748053312549	0.177427195540473	0.142872527295154	0.189637101661542	0.160900047610397	0.145413311364292	0.0767361163042868	0.206562176517901	0.127942653644422	0.164262510095003	0.297618599736005	0.19103154954898	0.128433158491445	0.158572170776646	0.111896316882649	0.124616940310971	0.191728848671292	0.148849448352314	0.129027459740396	0.20662011122089	0.185743049171324	0	0.206809724199143	0.100123125818574	0.164551826808266	0.272487934338332	0.123078247292816	0.185534850433952	0.212232658522425	0.162914005000933	0.210192762978431	0.118365263197823	0.178668032379912	0.205896324307237	0.147959751856064	0.140640842428062	0.110518187596451	0.225149004263018	0.109407084768438	0.142227633472481	0.163782087166173	0.202398792822468	0.128108739474305
Activated CD4 T cell	0.371924124539716	0.372182805924013	0.470621686558901	0.442904131298024	0.547880922005815	0.439336582515823	0.497754718598531	0.356104302880853	0.501698549575221	0.423183488571403	0.394130873423439	0.436160764097308	0.540081066963166	0.434709265312758	0.519712374214768	0.419784435238264	0.441368059833917	0.410099343003869	0.476533539977207	0.420159105759166	0.427317839262265	0.481630044603145	0.450390369587799	0.41618131923377	0.345965983808821	0.542981434861324	0.416174241694871	0.43163073387238	0.502074862844968	0.475787144064057	0.571311062502792	0.45555924066163	0.399996647756726	0.488324230092048	0.443083349431532	0.545985418706335	0.447634106156275	0.375209894964185	0.52383658320457	0.557945410942844	0.61521276713647	0.439817693257597	0.460745411900543	0.289273709175662	0.549744051925913	0.54768522560183	0.45253725402234	0.543953639430327	0.411207300422105	0.520545060127803	0.446850541554526	0.51453506270942	0.425186019961331	0.404498783570451	0.66551157882835	0.4727314730915	0.551327774442202	0.495003357970326	0.461196655010011	0.508507550850233	0.473677122155657	0.511097775043174	0.442840591463655	0.474839749932733	0.519443022656005	0.275410338347519	0.372187703465576	0.509724071993621	0.43978193227671	0.491318766701956	0.502340629405845	0.331588034875207	0.50693748633176	0.428033404104837	0.397878097261375	0.425986142779219	0.380316230370915	0.365297042348865	0.342888195354568	0.448838107037145	0.485878437468283	0.415945329230591	0.397268297966869	0.412912623034214	0.425615017626461	0.438683268239967	0.516182762270679	0.533659451495299	0.471305854034104	0.397833854829782	0.541816905332059	0.494570216294399	0.439801041989441	0.366178322657314	0.385785402643724	0.498239628830526	0.354778363917192	0.460523000146173	0.38561003555669	0.439781447867989	0.432744572634421	0.437017435945701	0.40600231921758	0.537472601770945	0.412134626491471	0.470381858974642	0.401554465862606	0.436105117059789	0.439910073047607	0.572150649949609	0.247406124632272	0.393191304808093	0.414455891347816	0.535172281001733	0.55184496315434	0.444354066175823	0.473092180211424	0.522242419136897	0.567957490126893	0.461423710816259	0.469541195694273	0.358995827208593	0.531122193009454	0.390671515519536	0.351188537959772	0.494333975844724	0.379640028746549	0.42118949019393	0.408764325835776	0.520785485235565	0.34838186934557	0.535148423064402	0.413107125097196	0.449166014881304	0.523852025388363	0.433229091660098	0.453542018348075	0.409885227113308	0.458830668295096	0.469107679747209	0.387258154108234	0.484974299964096	0.416075485921315	0.640981239165294	0.496606875222108	0.310081907326923	0.399853497143397	0.361988866637222	0.497356218268221	0.422318057887868	0.371993158156506	0.427544718783667	0.513145604478743	0.474483359843589	0.36356568270418	0.462069553904792	0.356679634105185	0.593467942226334	0.418455084349411	0.509460608192057	0.441578216612343	0.345379774271872	0.45361176572484	0.530870699931823	0.358061137003299	0.445476530733462	0.551279832619761	0.511263700313979	0.349788879383733	0.450451628415457	0.418796092412811	0.437370746735657	0.4981606653499	0.532319165265566	0.484127266551615	0.400535671794326
Activated CD8 T cell	0.553563196800804	0.574933272187813	0.672637210428145	0.636606720935875	0.727883543692873	0.671825638564471	0.75702337124591	0.624855527320395	0.694466854927724	0.689966600024251	0.584322337214429	0.602925051168944	0.789632586334015	0.623584408284098	0.766297547318312	0.617917602253838	0.694461757912567	0.620706112483731	0.765721405507414	0.574409998799621	0.493091045298135	0.680368688231392	0.657048482213475	0.621007024692959	0.579545667936614	0.822167365439255	0.665715427326351	0.674706576097022	0.75463915647276	0.747571086635229	0.780011964770686	0.648687099849477	0.721252986221081	0.663295373189102	0.635625351340125	0.764677577109487	0.692430512524831	0.561362806565193	0.782535369647638	0.683743297193888	0.899119461137009	0.625534947962086	0.635090871461977	0.589981476459575	0.630986128661347	0.742912222312776	0.697270213097551	0.681689193149663	0.641136226953621	0.709252170054285	0.6570929181914	0.634776889527944	0.613454416921832	0.581653355804556	0.869824145407761	0.626654516841539	0.755341250868542	0.63298050174544	0.645465765952985	0.646139654768132	0.585056845361852	0.633141670909302	0.6808351435728	0.739181183364939	0.729582419742872	0.527522002978379	0.531576511890714	0.723145669893456	0.70170589383141	0.726067946323341	0.766989891594391	0.568178647977382	0.701945509440579	0.640066542741021	0.650697019162492	0.64775130767126	0.618690814716754	0.525297461874732	0.566788105022225	0.644194022313038	0.725659768822587	0.558835959130488	0.576709400676491	0.585942463565075	0.607602881619757	0.66529333380798	0.608256591792173	0.784539028470047	0.701746112615101	0.574270839911598	0.763937419836672	0.812869590349841	0.578205712243286	0.6204642504623	0.616158066024214	0.764223012895364	0.544903346963069	0.605928268960305	0.606075999553536	0.58287116173107	0.676227142405684	0.641548369412861	0.563275659211518	0.771901461256665	0.549729180382387	0.725059419283148	0.58586167955021	0.504620930646267	0.596328961236229	0.644493519341124	0.573474629325466	0.586764707865107	0.574206876517192	0.632613653432396	0.741933707375093	0.618520573674367	0.759561552192305	0.77602692212079	0.748367499743798	0.831068094250894	0.623687659330444	0.590350016383384	0.82353095670969	0.582152421172213	0.623182604718822	0.659253800412331	0.598029856784875	0.663552944717104	0.542958506573689	0.693572389869177	0.552507092989683	0.775184437055175	0.623910531136712	0.642326130462247	0.707530066012338	0.600286851712184	0.702900008004572	0.642370819284886	0.605685263636231	0.711027499904738	0.600968482689969	0.663972953628696	0.696833308597572	0.875346508727513	0.737040653442333	0.55368274993411	0.61424919698513	0.617357093019681	0.659028625137126	0.648139138936762	0.591226225938678	0.574117105180346	0.719070904405164	0.619675366952912	0.59340023901485	0.692201500150634	0.679291889853302	0.806195970188939	0.691178477329112	0.651702503769755	0.671555253649107	0.65091131238093	0.656565566911335	0.803303689887139	0.545302616443579	0.701028554558824	0.779849886500944	0.616767253367711	0.611046241486824	0.575829248483082	0.550808590506862	0.624398655743823	0.784228947358732	0.76513525281616	0.759661823529343	0.691492002328861
Central memory CD4 T cell	0.828068106741533	0.82997472804544	0.844750877078598	0.855858180243263	0.855061081262214	0.849469112905313	0.841513313715566	0.84807843089468	0.851236566012353	0.83147246534371	0.848696886785669	0.815793352731975	0.852651120116291	0.847284812703508	0.858427209524701	0.844025908885059	0.828680973782305	0.838072995099818	0.849482037779416	0.843415085881411	0.863496089957862	0.849910824105537	0.857671513472545	0.830770370823993	0.842565958504506	0.870637990215218	0.843171847835617	0.824314730214301	0.863665914367215	0.845817274136499	0.867926081423516	0.843930087509656	0.818813231530163	0.838133536135097	0.840592014398448	0.842701290136489	0.822583206943359	0.848241626956852	0.852499556156251	0.838108853675611	0.886587851748896	0.854362920919329	0.848986635624375	0.82849778638147	0.833467657789483	0.832819615227389	0.842627505618659	0.847500322890965	0.845792278997813	0.854933132011652	0.858695536855278	0.853446690959926	0.840918661823758	0.847927855274279	0.878090960003708	0.846181671052223	0.866708407433201	0.847177586347038	0.853048692502535	0.862870197470073	0.859091144344762	0.848766827980193	0.85142924482001	0.855035229609908	0.859374633590223	0.870339850610036	0.841678967337381	0.84627645820156	0.849342869819419	0.841605201348052	0.85082941470774	0.854374831851881	0.842400352987108	0.864871194523273	0.829022761255216	0.846027038202514	0.853056232426596	0.847608206506913	0.828703393409281	0.84914109517672	0.850839039587298	0.857431924191869	0.85030462228569	0.860511483725199	0.843204150861068	0.836162577179254	0.857565784212337	0.862802839249396	0.853421636948074	0.837284105080806	0.844409282633374	0.860685275036679	0.823321729716449	0.853754075702633	0.833138146570335	0.853578712519734	0.837919088326068	0.845343501869027	0.826781281467351	0.851292234874465	0.842838975865287	0.846308623911137	0.845377574939289	0.856801914884571	0.846021192660854	0.838345854917477	0.845575836890293	0.786393267525044	0.797078935599189	0.673065650464579	0.796315359520834	0.79553029841335	0.826102716171844	0.845115249123813	0.859753696474765	0.852148032054675	0.851183279620862	0.849086761829704	0.847825308900401	0.849165135626076	0.835043760523705	0.839778570161172	0.853356297142027	0.797449576235802	0.854557010638732	0.84044234692833	0.847738156789919	0.857082850486019	0.859329930640041	0.865952479062113	0.857687269056052	0.884333862441308	0.841228924008698	0.852316739192372	0.832263890060052	0.854536285727244	0.842492786570887	0.841084826099165	0.84687239021968	0.836058652084157	0.835998677165745	0.835809437595555	0.856621177584627	0.894175158368584	0.858288928351055	0.843693205020962	0.843335221340248	0.842742239601741	0.828784054262496	0.846583623520974	0.836428769222741	0.840763630961377	0.870734754030823	0.855311248094427	0.8143419959683	0.836547591757862	0.826163521119454	0.82367759641847	0.840423258082525	0.856307923203179	0.852601532172888	0.841622806978011	0.856307094055907	0.859237862250776	0.825864758318889	0.846945503245819	0.863305704772513	0.836271294307383	0.830482241799806	0.852665595089368	0.840942868100578	0.821246320035159	0.851798350399439	0.845809604649494	0.844123422697078	0.844381703395892
Central memory CD8 T cell	0.719587292162355	0.693414928989491	0.724263730262281	0.726770079549017	0.733070067020381	0.719289141396746	0.711626098698246	0.734817604711905	0.72843843470575	0.735614753836057	0.728278970093447	0.705892163777402	0.712286695400261	0.712496220718051	0.709501116254494	0.701419160054331	0.720431204826927	0.732686186260353	0.706952960925853	0.714935584441365	0.709747610962284	0.718428761484298	0.702302525765191	0.730080723146328	0.711580868747403	0.707313076183602	0.709220478356775	0.694466417745574	0.727448756399528	0.716547750793351	0.722849156197252	0.726603332340443	0.701496018829993	0.693493034935911	0.708023803910983	0.703390597247981	0.715091354439465	0.684747156702226	0.705544122259239	0.712764455111506	0.654925944105217	0.718648740654694	0.738997033592811	0.724987042128771	0.747862530279458	0.70377962859612	0.72467340745006	0.706889129619775	0.707580186062934	0.714510247964459	0.694830418184297	0.69507575789897	0.730868504103046	0.732411051239032	0.699849164341241	0.711680324778022	0.735502744015147	0.713141487715049	0.727346073597809	0.745239047547728	0.742078798849915	0.727257773985184	0.709082935580507	0.699687399674545	0.669683830122823	0.707839023266858	0.684301436141647	0.689232214221508	0.696624264412575	0.691621098692187	0.722349126599432	0.706488300143504	0.683094100446498	0.717725034623297	0.734890857575015	0.692758817981843	0.725320164801517	0.682203809951665	0.73842185104912	0.694845781482562	0.698995390901102	0.696241800817851	0.70309668726047	0.710180826450069	0.71993287264057	0.675593865324058	0.689286203802032	0.712915869433364	0.687289876196339	0.694268173737048	0.718521339153454	0.710939722918768	0.702361275112173	0.703634237176544	0.724731814314553	0.712189733220633	0.709438354252259	0.710560956802558	0.696077580508686	0.686775672794987	0.702979773912552	0.719349701408588	0.710898506537089	0.700680820441198	0.703867017666247	0.668365031173364	0.690644298941613	0.66491138099894	0.682783594421853	0.566241062772112	0.627884826234816	0.679420512604067	0.693097646010916	0.716652369824	0.7202729994699	0.69747513802423	0.696848156814726	0.704801714309925	0.723982137730161	0.706527506796138	0.715931862847436	0.700568491510889	0.718494093302872	0.709864662644844	0.728707553416355	0.713421279778251	0.702588665109684	0.708616481390506	0.699908930779717	0.679442182942871	0.717609340250461	0.691114619011165	0.722879826393562	0.70948524555854	0.708167591204141	0.700307806297822	0.700137286172537	0.709545298259469	0.704591075120367	0.639590294529425	0.73892472690785	0.706377175148284	0.708174757344495	0.677592721601994	0.731973020553405	0.696967790255145	0.701781249950153	0.729886313163887	0.661458075317467	0.714059634710854	0.705157943270117	0.715116057442576	0.705094340991064	0.72582592167421	0.71729258537548	0.731858847668279	0.690601176273936	0.665067633982086	0.713732061792453	0.710700833051449	0.706346698241247	0.71420604221708	0.705497642880004	0.712185360072283	0.71289663680126	0.70558529837082	0.699792670835224	0.70018704235837	0.694157275058755	0.690785142997092	0.717903976138799	0.698342547805233	0.700805985351751	0.702590924118578	0.706099967033211	0.726130625505824
Effector memeory CD4 T cell	0.577064407472749	0.571312035014851	0.587221990854227	0.561244712686603	0.59603933960731	0.580555906450369	0.586121612332158	0.560789421424441	0.550498545426656	0.545889993153555	0.558184806672252	0.597357160575846	0.548561679586689	0.568346876234304	0.565545837750162	0.602875035524284	0.591942846256445	0.56759815241613	0.58577844782904	0.556176254731175	0.622242947490381	0.605604835926805	0.560543392522704	0.568471210554147	0.563295381859242	0.583438026380522	0.551706387522918	0.564527187294773	0.578094677568998	0.559163400547543	0.593397583714955	0.579903850923005	0.514781051806708	0.58354302144669	0.568150805731946	0.577033337251194	0.55529328308503	0.562682420736031	0.584539755523395	0.576749068564538	0.66755711381264	0.562650314647339	0.580773779166997	0.550868706483757	0.634786948351336	0.581967523264374	0.582311224692515	0.593155615438512	0.563215136537957	0.553668331978156	0.557179263523735	0.573203776675302	0.576613611580821	0.566270995907463	0.582537662599979	0.571549236479329	0.563980975360742	0.584726181161604	0.551957839354048	0.582642062716325	0.580099554789407	0.57748894542176	0.567558704492557	0.570331683235384	0.582864401999418	0.517495684868765	0.565728003918182	0.55485800335935	0.534750150592169	0.559370832353509	0.555616419442783	0.554436096502904	0.586634203191635	0.547488114111219	0.48755654010827	0.550593418277975	0.554910100523764	0.554117425670058	0.527650790616814	0.557663816619224	0.547073883709782	0.574240843281255	0.582384079164481	0.548607311302279	0.560933337222778	0.509452583708093	0.575351593421067	0.590783302729071	0.576215178124068	0.549824806377929	0.5789414027595	0.562295754557053	0.559083037956278	0.58031411829872	0.581859387725838	0.551297977677766	0.557229976312039	0.584355299922392	0.543776745532653	0.579163485532336	0.559868849895067	0.563900308570611	0.565088258364588	0.553250634007431	0.554840931189567	0.569367484390468	0.555337029363623	0.552709544185324	0.479781964847224	0.439939971523641	0.518404574932515	0.516710593512909	0.529325059783483	0.603320599732887	0.534514613842605	0.598403804127127	0.538629244097386	0.579846029541456	0.55667028755866	0.538241935237607	0.574971773901951	0.505381781389486	0.571579222838722	0.52675290546107	0.530962279290639	0.572964755150359	0.555417716601028	0.573835282125931	0.560239840709522	0.564745952864481	0.546259650361092	0.551000929309922	0.516548397280496	0.58599213561268	0.597772406355999	0.569164561511543	0.55893509356939	0.577877796437329	0.580494772355558	0.581962257568649	0.507078202787649	0.597320878821573	0.554424500629119	0.599311457639582	0.569405598462443	0.578115780260654	0.5764165389192	0.581552871064552	0.560476240492868	0.54750381593885	0.558397685482525	0.57512471296104	0.566372759588258	0.59370006365513	0.501319143231952	0.544887993475613	0.551655469586501	0.549140601517388	0.558728912139435	0.558861743596004	0.542722165742215	0.520298132161873	0.562901732385599	0.566959612681651	0.563241548959809	0.562197635897745	0.564199700938193	0.614746953774719	0.569821032152688	0.574946371827885	0.566737191209538	0.590076297296338	0.539116952149093	0.557193982868978	0.552263235931373	0.553435048961225
Effector memeory CD8 T cell	0.666365443592126	0.608306527812068	0.665974509607092	0.657691533213606	0.666041047707059	0.638196590739187	0.66342122065651	0.630171434764483	0.67185324636635	0.677122150877575	0.616922444078238	0.645706285249732	0.712279237512595	0.625434899219112	0.705374897537825	0.640967380549699	0.666016488761146	0.63277992854391	0.669102580303874	0.637971589994009	0.600811307105608	0.696653884488996	0.660006096262431	0.641412939629047	0.64571119382356	0.766280802025316	0.67765317116138	0.663944854981359	0.722436611506202	0.697746489855587	0.712975997526759	0.659814309658059	0.685655871259733	0.65047596801957	0.644867041719542	0.716417371856124	0.686160013443938	0.632140312573045	0.703205328890034	0.664831749306215	0.831134441790886	0.651379353773105	0.668991122347462	0.663143106571473	0.632740501302776	0.699494511853085	0.643304114051694	0.658972638172213	0.641349729017923	0.696168231333592	0.663278597102064	0.672093339829625	0.625488676675371	0.635324231353442	0.788162118747949	0.645744418057252	0.712612277247714	0.625335945820043	0.663496621949737	0.651841621881617	0.632381602199722	0.670063455996472	0.6681798726657	0.683427091865822	0.66790084999761	0.64324151855619	0.623623420837704	0.685986907583088	0.683617250116124	0.669611243868501	0.721641882649491	0.630555808591288	0.672251154117085	0.66385363788217	0.670164569256274	0.633747812754417	0.668527564443652	0.627150942764474	0.632362218992716	0.635237825163931	0.673409735752488	0.613065733376134	0.612962531114621	0.652219647925748	0.638405501555768	0.636315053418499	0.666902522383958	0.713556258375634	0.693490506135493	0.628947722260283	0.707645374373421	0.738320315115393	0.647698488944971	0.627662968042843	0.615972096538049	0.700396019798813	0.613585233538107	0.653000899681466	0.632264834354345	0.641680088241647	0.692912032204468	0.63035623673699	0.622337000751022	0.738878082968373	0.628733412855797	0.697789861764141	0.606525864511801	0.587437980709309	0.560048327289322	0.63553741568078	0.614867681895986	0.602163453721762	0.633740984144556	0.646812788834843	0.707422291290122	0.618799395652678	0.708159707330858	0.684623458160271	0.707909011146897	0.735811412753648	0.637569344023042	0.653304365840942	0.737221456831376	0.611690696353076	0.655382085951115	0.621264172756665	0.648171772330864	0.639166180801064	0.642373253321944	0.674163292838216	0.637217345315929	0.736907219728844	0.673518776317001	0.658535571664451	0.645456998984951	0.622163050281387	0.670879394057663	0.645025961706714	0.653864849331094	0.640838506316721	0.650578086100001	0.655765368052051	0.658612055518353	0.797938726297279	0.678192766458076	0.644492297519472	0.666600906114662	0.64040484506219	0.632441109652933	0.659284094300286	0.668014154816469	0.625249267964887	0.661159982706596	0.647969995517267	0.591471345885746	0.670633467459822	0.620598334836365	0.725604103810512	0.633616375593225	0.641256929809584	0.661071267821951	0.664928996646568	0.636291021754431	0.698145615229856	0.635688108943531	0.645696365860708	0.727919045318122	0.623539117002073	0.639584451953181	0.649431133911748	0.69608340986884	0.616648647294252	0.694366464692098	0.705506356144138	0.706754611163471	0.659711980664686
