ID	GSM1820739	GSM1820740	GSM1820741	GSM1820742	GSM1820743	GSM1820744	GSM1820745	GSM1820746	GSM1820747	GSM1820748	GSM1820749	GSM1820750	GSM1820751	GSM1820752	GSM1820753	GSM1820754	GSM1820755	GSM1820756	GSM1820757	GSM1820758	GSM1820759	GSM1820760	GSM1820761	GSM1820762	GSM1820763	GSM1820764	GSM1820765	GSM1820766	GSM1820767	GSM1820768	GSM1820769	GSM1820770	GSM1820771	GSM1820772	GSM1820773	GSM1820774	GSM1820775	GSM1820776	GSM1820777	GSM1820778	GSM1820779	GSM1820780	GSM1820781	GSM1820782	GSM1820783	GSM1820784	GSM1820785	GSM1820786	GSM1820787	GSM1820788	GSM1820789	GSM1820790	GSM1820791	GSM1820792	GSM1820793	GSM1820794	GSM1820795	GSM1820796	GSM1820797	GSM1820798	GSM1820799	GSM1820800	GSM1820801	GSM1820802	GSM1820803	GSM1820804	GSM1820805	GSM1820806	GSM1820807	GSM1820808	GSM1820809	GSM1820810	GSM1820811	GSM1820812	GSM1820813	GSM1820814	GSM1820815	GSM1820816	GSM1820817	GSM1820818	GSM1820819	GSM1820820	GSM1820821	GSM1820822	GSM1820823	GSM1820824	GSM1820825	GSM1820826	GSM1820827	GSM1820828	GSM1820829	GSM1820830	GSM1820831	GSM1820832	GSM1820833	GSM1820834	GSM1820835	GSM1820836	GSM1820837	GSM1820838	GSM1820839	GSM1820840	GSM1820841	GSM1820842	GSM1820843	GSM1820844	GSM1820845	GSM1820846	GSM1820847	GSM1820848	GSM1820849	GSM1820850	GSM1820851	GSM1820852	GSM1820853	GSM1820854	GSM1820855	GSM1820856	GSM1820857	GSM1820858	GSM1820859	GSM1820860	GSM1820861	GSM1820862	GSM1820863	GSM1820864	GSM1820865	GSM1820866	GSM1820867	GSM1820868	GSM1820869	GSM1820870	GSM1820871	GSM1820872	GSM1820873	GSM1820874	GSM1820875	GSM1820876	GSM1820877	GSM1820878	GSM1820879	GSM1820880	GSM1820881	GSM1820882	GSM1820883	GSM1820884	GSM1820885	GSM1820886	GSM1820887	GSM1820888	GSM1820889	GSM1820890	GSM1820891	GSM1820892	GSM1820893	GSM1820894	GSM1820895	GSM1820896	GSM1820897	GSM1820898	GSM1820899	GSM1820900	GSM1820901	GSM1820902	GSM1820903	GSM1820904	GSM1820905	GSM1820906	GSM1820907	GSM1820908	GSM1820909	GSM1820910	GSM1820911	GSM1820912	GSM1820913	GSM1820914
EIF4E3	3.659041	3.7651	5.065246	6.20791	5.149312	3.034031	4.80088	3.22331	4.693743	5.201379	4.973029	5.390001	5.380206	3.148042	5.557347	3.939003	3.824328	4.547322	4.714961	2.244513	2.898201	4.807129	4.972234	4.390222	4.07943	7.015254	4.3983923	5.233606	7.443075	5.178471	5.603391	2.276955	2.5738563	4.820946	4.152255	5.703295	5.976138	4.707246	6.009222	5.388536	8.0559167	4.388886	3.794765	3.559379	4.705119	4.3265828	4.614377	6.301988	3.524152	4.298572	3.490204	4.558736	3.047814	5.518445	8.23836	4.633605	6.379676	4.602857	4.697321	6.046955	4.657398	6.417892	4.262551	3.262437	5.889805	4.251415	4.154247	5.740285	5.759463	5.440588	5.826233	3.965386	5.61145	5.597273	3.873118	4.239818	5.003363	4.008094	3.095013	4.738182	5.179068	4.346409	5.204242	3.838746	4.336643	3.4048513	5.565527	4.788289	5.870901	4.087783	5.925113	6.178781	3.571013	4.577328	4.451489	5.298334	4.09253	4.138234	1.835754	4.439998	4.823004	4.917506	3.121717	6.147617	3.541968	5.373031	1.991102	2.069447	2.711428	2.537407	2.570983	4.578149	5.061728	5.056276	5.402462	4.919971	4.755635	6.551129	5.101281	4.535799	3.316998	5.004086	6.362943	2.396063	2.752597	4.126609	3.349437	3.568236	3.920808	4.893294	3.346819	5.843595	2.332492	5.348699	4.414803	4.864102	4.77681	3.332178	5.651924	5.613781	3.003331	4.08704	4.226505	7.22469	5.346391	5.552212	5.248306	4.137735	4.610712	3.933256	2.8454633	5.1339	5.430897	5.519373	3.223936	4.06647	2.5429861	3.128519	5.632346	4.9176352	4.812549	5.263732	4.041981	5.863362	4.016093	5.400629	6.935697	5.420974	4.984862	4.200467	5.583774	2.336775	6.055449	5.217862	5.152536	5.038168
EMB	7.092502	7.503655	7.995731	9.359053	8.916715	7.659317	9.121813	6.809195	8.225191	7.607012	6.477031	8.675354	9.642249	7.056447	9.7539	7.190573	9.273093	7.52743	9.10427	8.614445	9.136582	8.919939	7.779744	7.117157	8.062694	9.386959	7.2855137	7.592441	10.268607	7.696952	8.859036	8.577682	8.1989043	8.542262	7.007442	9.892236	7.84653	6.065853	9.062469	8.341942	11.7384617	8.820648	9.178429	7.732898	8.459315	8.9988063	7.659849	8.126639	6.706358	7.589071	6.578006	7.723695	6.701335	8.129949	11.294117	7.191737	9.126081	7.006184	7.050572	8.49036	8.491393	8.712322	8.125703	8.766635	9.053535	6.478921	5.78904	8.206179	9.480095	7.884246	8.956468	5.469354	8.415422	8.4435	6.284565	6.643609	7.205634	7.559275	7.478667	7.302496	8.222236	7.694157	6.711154	6.446486	7.891417	4.101153	8.658858	8.54439	8.298968	6.443999	9.743	8.647077	6.557247	6.608225	6.785161	8.782722	5.108355	7.579156	7.183674	6.312596	7.988158	7.698536	7.517061	8.944821	7.799361	9.018203	5.677425	4.271756	6.120874	4.9590283	3.655533	4.981515	7.532378	8.652539	8.367316	7.047996	7.326204	8.553664	9.5980723	8.4985	6.054518	5.435348	9.812606	5.29935	7.813349	6.983618	6.826495	7.158137	7.474876	8.916847	5.989699	9.559874	8.622444	7.652072	8.341594	7.414183	7.430163	5.824951	8.032287	9.161614	5.848433	8.095724	6.961951	11.966477	8.371864	5.665912	6.739442	7.087076	8.891168	6.767598	7.6381505	7.85824	7.994973	8.135924	5.4243	8.071307	7.7462849	11.175455	7.88654	9.2631779	7.034504	5.340184	7.115888	9.29724	6.227264	7.830244	9.023463	8.251739	8.132214	7.787937	6.718596	7.4698639	8.963312	9.110226	8.598601	6.761842
EOMES	2.067832	2.442616	4.590318	4.689573	5.150337	4.060817	6.199166	2.139754	4.1668	4.427068	3.347965	2.210001	5.376096	3.879971	6.180869	4.160386	4.135932	3.453393	6.50756	2.196653	2.164054	2.1121	4.766079	2.241931	2.070517	6.733087	4.8891904	4.707369	5.857684	5.02743	5.528946	2.1586	2.5321515	5.836904	5.750848	5.417687	4.989712	2.229873	6.824412	4.238098	10.4209956	3.4867	2.186984	2.140252	2.064312	2.9133744	6.080305	5.481054	2.108331	3.10484	3.889938	2.038782	2.120629	2.051593	7.802895	3.050622	5.469761	3.806759	4.391628	3.636393	3.151262	6.068824	4.851319	4.934083	6.263302	2.814288	2.049224	2.972006	5.483965	3.420381	5.006201	2.565372	4.26605	2.342309	2.499319	3.073327	2.585805	2.796899	3.147317	4.404678	4.296662	2.130972	2.303278	2.599029	2.33536	2.5573997	3.482829	7.288985	5.085493	5.063086	6.493823	7.220822	2.184373	3.656792	2.292977	5.684984	2.705734	3.424798	2.481748	2.048109	3.875738	3.34732	1.849487	6.78579	1.837492	4.516918	2.3599	1.957471	4.073373	2.665599	2.944265	2.490826	2.252069	4.586588	5.345215	3.604067	5.986747	6.093415	5.613992	5.87695	3.792376	2.217116	5.378414	2.302374	1.932137	3.027656	2.036821	2.72051	2.102742	5.051401	6.852114	4.744662	2.126962	3.079114	4.502219	2.429573	5.085295	2.04388	3.15458	5.776861	2.137486	2.207041	3.602287	8.47628	6.231971	4.107708	3.385492	3.25259	3.911081	3.409036	2.8255778	2.039452	4.937842	4.245058	2.95472	3.124741	2.1875851	6.214011	6.064621	4.3741263	2.152315	2.780598	4.003645	5.83217	2.378291	4.225439	6.445593	4.269122	6.784867	2.278504	4.16029	2.4580003	4.168699	8.40424	5.239971	4.023132
FAM101B	6.42626	5.018426	7.599815	9.68009	8.016521	7.196573	7.201248	6.301478	7.38916	8.290945	6.794535	5.869089	9.249474	5.70741	9.002596	6.540656	7.211319	7.471094	8.808632	5.98955	6.225859	8.3002	8.864996	7.542557	5.993992	9.630559	7.9776867	8.230648	8.526613	8.12557	9.402287	7.764467	8.7967451	7.913602	6.627155	8.520498	8.2103	5.743268	9.276258	8.185457	12.5370931	7.559769	7.823251	5.386975	8.732521	8.3809226	7.805375	8.439019	6.869499	8.167579	6.942211	7.019875	6.439271	8.725461	11.215716	7.899032	9.425812	7.110953	7.390987	10.001982	7.728423	8.960068	7.594839	7.428164	10.915582	4.53278	7.221528	8.367103	7.812796	7.512621	8.64105	5.593825	8.103171	7.527387	7.632885	8.214739	6.073675	7.325236	7.565995	7.218202	7.156257	7.00576	7.840176	7.45022	7.05267	4.0389808	9.443724	8.920048	8.203565	6.563016	10.160788	9.521548	6.717434	6.439271	7.858532	7.887779	7.707892	7.306093	7.206225	6.639451	7.351243	6.98349	6.412049	8.622432	5.237934	8.668538	5.264337	2.654232	4.794842	4.7963829	3.854513	6.415901	7.434957	7.835171	7.949691	7.180627	7.762977	9.570832	8.960969	7.683613	6.751281	5.060816	9.714317	5.551235	5.626142	8.371603	6.125837	6.825655	7.464186	8.10842	5.872784	8.742734	7.291181	6.992478	7.928856	6.307144	8.643141	6.685844	8.078736	8.236515	7.281334	7.513562	7.126921	11.711354	8.74649	6.596402	7.612223	6.953632	8.123578	6.795214	5.772172	6.901509	8.140606	7.047746	3.100191	7.912991	6.0408202	9.07565	9.275589	7.9688182	7.683146	5.912017	8.148061	9.027915	5.46093	7.203984	9.678508	8.434658	8.222194	6.754853	7.286028	5.9869116	8.581799	10.373172	10.360689	7.863255
FAM102A	8.344981	8.541283	8.676203	8.896422	9.542687	9.661079	9.495754	8.951712	10.073526	10.053799	9.688011	8.324622	11.13473	8.987665	10.936704	8.481695	8.722584	8.993506	10.718973	7.801639	8.517443	9.444119	9.288345	9.430011	8.036602	12.031218	9.5426869	9.689795	11.084401	10.52869	10.622239	9.222973	10.2289252	8.839279	8.813422	11.046859	9.309628	8.45097	11.201367	9.054939	13.2086098	9.510097	10.195667	8.340667	9.993685	9.8941159	9.763129	10.292475	9.53096	9.239143	9.422627	9.716862	9.206881	9.062003	13.582381	10.031903	10.980877	8.669401	9.670699	9.289412	9.363869	9.346544	9.574854	10.474311	11.22573	8.765652	8.860063	10.462188	10.545823	9.72041	11.232018	8.822437	10.117388	9.594866	10.608175	9.505783	8.848912	8.162205	8.861516	9.417772	9.933279	8.703595	8.522294	8.676203	9.06148	9.1686239	9.25746	10.903804	10.439872	9.26835	10.801588	11.548537	8.92629	9.044973	9.388375	10.138479	9.24292	8.939063	9.169609	8.75886	9.76203	8.97101	8.669401	11.100964	9.450986	10.723976	8.458262	7.955491	10.053154	8.6819529	8.593858	9.417772	9.058319	9.092191	10.935048	8.63834	9.739242	11.421352	10.8641648	10.107302	9.211486	8.723636	11.589813	9.224448	10.758975	9.21789	8.268578	9.05884	9.420529	10.782063	8.687015	11.427551	10.299047	9.248222	9.076156	9.383352	9.85066	9.106959	9.608844	10.650874	9.007711	9.431219	9.442805	13.358581	10.365697	8.654831	9.999937	9.58088	10.489331	9.80684	9.1397494	9.509865	10.596784	8.941671	8.545482	10.287127	9.6448048	11.316015	9.096526	9.8636149	9.912454	8.741129	9.847979	11.375109	8.834393	10.264493	11.773097	8.674621	7.80838	8.442718	8.885942	7.6849876	10.090689	10.540855	10.980743	9.144086
FAM26F	8.995795	8.624813	9.924142	9.230248	9.233019	9.293671	8.971249	8.569418	9.315569	9.630096	7.912178	9.11123	9.164376	8.315286	10.603797	9.086905	8.474666	9.180188	9.916311	8.182794	7.29106	9.87204	9.585973	9.322128	8.473643	12.197397	9.0479928	9.47213	9.873601	9.066373	9.557985	9.651948	9.9594182	10.027566	9.967437	10.528361	10.434049	8.854368	9.440946	9.698223	10.3812041	9.73036	9.608985	9.341499	10.029859	10.3721641	8.248956	9.58431	9.313974	11.084627	8.285378	7.910038	7.908032	9.687765	12.816827	8.451479	10.174762	7.795724	8.115116	9.480097	9.117457	10.795682	9.42703	9.030568	10.234741	8.397752	9.152003	10.336965	9.921904	10.290529	10.947363	8.861861	9.430822	8.524823	11.461553	10.036292	9.369314	6.267759	8.805491	9.03653	9.562521	8.052345	9.626969	9.302836	9.283624	7.4680385	9.894642	11.110249	9.356143	8.949318	10.842946	11.491055	9.32822	8.504475	9.533756	9.115353	8.20133	9.087466	8.902022	9.609516	10.241405	8.907497	8.95389	10.060489	7.80414	11.674342	8.339508	6.31176	8.267218	11.3092312	8.476133	8.600547	8.178684	9.691931	10.408577	8.265809	10.034159	10.289463	11.4301754	9.266913	8.904075	8.965578	10.446231	8.623335	7.973741	9.084089	8.929318	8.405215	9.053304	10.278529	8.289452	10.421245	10.133722	9.185598	9.620377	9.178001	9.353958	9.396531	10.351972	11.031746	9.423326	10.209933	8.427141	12.476824	10.253275	8.963712	8.630122	8.537191	10.359136	10.007731	9.7648289	8.490026	9.997269	8.78463	6.456995	10.762065	8.6366576	10.581004	8.589075	9.5210864	7.971566	8.968002	9.655213	9.874456	9.106175	9.475593	10.535213	9.61309	8.094615	8.208502	7.733703	8.9961332	9.724418	8.885985	8.917527	8.787821
FAM46C	6.208646	3.882074	6.849685	6.047659	6.953551	6.802174	7.697072	5.506898	6.639924	6.810516	5.003598	6.608614	10.137049	6.958295	7.602094	5.701337	6.182172	4.557794	7.209604	5.636191	4.002708	7.795345	6.441445	6.579814	3.618054	9.072644	5.9269196	6.829015	7.664519	8.821937	8.288275	5.369897	7.8947037	6.700398	5.857675	7.847343	7.536739	5.32378	8.899189	6.948725	11.7801962	6.703443	6.588759	5.873029	8.032547	9.4648437	6.975261	7.559618	6.191779	6.830211	6.360549	7.353708	6.480159	6.147299	9.785781	6.590668	8.524856	6.652586	6.555659	6.929065	6.366105	6.337928	7.135704	7.362708	8.183057	5.026767	6.359862	7.919511	5.86164	7.006956	8.42568	5.573609	8.492411	6.369765	6.920612	6.367303	6.57334	4.142916	6.764279	7.393886	8.012625	5.493871	5.823046	4.691212	5.480949	5.5386953	6.226048	8.477627	7.799693	5.605373	8.266031	8.717053	3.638876	6.028813	4.756176	7.498779	5.244919	6.345406	7.237245	5.273915	6.111232	6.301292	4.973119	8.359816	6.838198	7.421112	5.050383	6.625881	5.118446	11.2383442	2.561162	3.094795	5.92913	7.487779	7.275765	6.274801	7.438616	8.804088	8.6857421	8.026152	6.314893	6.1749	8.329911	5.0953	5.582818	7.014796	5.364896	6.005316	8.476388	7.92612	5.020592	8.72079	5.515191	7.305339	6.933551	7.348603	6.962102	5.26222	6.173767	7.283352	2.576536	6.751673	5.561229	11.533203	7.648196	6.206964	6.535673	6.152676	8.408105	6.526047	7.2378676	6.658875	7.681065	7.415535	3.563099	7.181016	6.7468978	9.167007	7.355637	7.0019067	7.110755	6.087176	6.826209	8.891287	6.155779	6.042245	8.389226	6.591741	6.089282	5.230718	6.881667	2.5546314	7.702726	6.846965	7.5116	6.890397
FASLG	3.267003	3.707469	6.102141	5.032941	5.828815	6.100057	6.754269	5.29634	6.680525	6.779909	4.821016	6.290085	7.071689	3.237135	8.041403	4.876239	6.181151	4.454292	7.371522	3.118823	3.703142	5.933945	5.470903	5.355733	3.923011	9.094581	4.5704631	5.763503	7.356741	6.130883	7.549492	3.200422	7.3115294	5.640287	5.891132	7.600426	5.970638	2.751205	8.279408	5.503025	9.0658897	5.994264	4.692252	4.259263	6.304998	6.0732862	5.420001	5.757974	5.812059	5.565772	4.934453	5.675673	5.074891	4.433048	9.187616	4.156471	7.160077	3.670177	5.35434	5.733207	4.266543	5.128585	4.438948	6.572938	6.927702	4.068937	2.515158	6.797908	5.776837	6.510867	6.895178	3.465921	7.186633	6.084106	8.233251	5.67994	4.151942	4.510004	3.242119	4.580964	5.588098	2.88432	3.756543	5.342681	4.5122	6.8972162	4.265921	8.019126	7.294293	3.764832	7.843615	8.378577	4.973332	4.458071	7.328705	8.219136	2.577507	4.398478	4.840737	3.430877	6.059553	4.160358	4.699125	7.599253	4.017965	7.332864	5.294778	8.081673	6.742857	6.8369204	5.82134	5.170218	4.845151	6.000328	6.881094	6.093568	6.861146	8.166009	7.7892021	6.797289	4.791952	4.543453	7.664169	7.234142	4.151829	5.486228	4.619112	5.365337	2.975734	6.901714	3.184751	7.562695	4.545066	3.989482	5.572798	3.856958	5.494569	4.648419	4.159096	7.616075	7.895633	5.047114	5.314076	9.954446	7.242815	3.567654	4.631218	5.340507	4.468026	5.825452	5.2351287	4.732973	7.10097	5.366886	8.335792	5.463155	3.6367918	9.671378	5.295292	5.8143815	5.518705	4.819818	5.500861	8.019972	3.532537	5.329723	8.132082	5.517059	5.267631	4.146722	4.005914	5.0100683	6.853673	7.060452	7.561316	5.738207
FYB	9.092917	9.252755	9.19954	9.747922	9.60971	8.719092	9.261927	9.059195	9.54374	9.310219	8.719591	9.412313	9.29304	8.993339	10.111637	9.004449	9.493734	8.598633	9.288348	9.827712	9.325813	9.54374	9.415748	8.80373	8.651513	11.090141	8.8154386	9.013707	9.279352	8.7358	10.247857	8.648913	9.0480029	8.941919	8.748161	10.07741	8.090078	9.216367	10.225826	9.406114	11.8805574	9.554885	9.092429	7.531685	9.700273	9.5005329	9.50111	10.049298	9.048513	9.842695	9.33491	9.45898	8.913652	8.906219	11.845011	9.124005	10.53693	8.199042	9.46685	10.015181	9.243182	11.212447	9.4309	9.709216	10.452299	9.164737	8.835605	10.026455	10.641279	9.821133	10.21501	8.345292	9.805345	9.606241	8.380881	9.535104	9.435142	9.98737	9.186418	9.732649	9.812659	9.046796	9.741516	9.627818	9.797609	9.3364941	11.209427	10.191325	9.815668	9.193771	11.170556	10.314177	9.185367	9.343761	9.510288	9.81083	9.080838	9.618798	9.509761	9.675921	10.157158	9.884004	9.375751	10.594785	9.099048	11.333061	8.802171	7.718095	8.4409	7.7459821	7.920075	9.110338	9.497044	10.140974	10.425076	9.184936	9.852495	8.621523	9.6515021	9.442802	8.639004	9.383666	9.838667	8.196161	8.502552	9.927695	8.952458	9.007033	8.959322	9.982108	8.886488	10.542096	8.742004	9.440546	9.957085	9.679182	10.017723	9.248146	9.499728	11.343733	8.901261	8.348241	8.786636	11.706648	9.360815	9.303188	9.54549	9.528835	9.911249	8.720066	7.9314367	9.119989	10.096896	9.705905	8.22056	9.303188	8.4555722	9.373396	9.798792	9.7234254	9.366412	8.860859	9.433182	10.224294	8.667916	8.739522	10.985544	8.875433	8.980376	9.849417	10.347533	10.0968956	10.353691	10.144556	10.090301	10.4521
GBP5	9.480424	9.516669	10.178664	8.339699	10.458538	9.828386	10.123156	9.662058	10.747862	11.339124	9.332175	10.183963	11.66985	9.470819	11.55769	10.176142	9.618423	9.333878	10.429527	9.844024	9.235784	11.699169	9.860323	9.866838	8.828895	13.057751	9.8085865	10.280619	10.806085	10.178664	11.770826	9.137265	11.4867566	10.053659	10.882243	11.735466	11.23422	9.333878	12.293774	10.332219	12.1323104	10.443334	9.171968	9.532606	10.345041	10.7409454	9.57373	9.957233	10.194884	12.308353	10.02029	10.942421	9.619577	8.854314	13.703062	9.337102	11.892027	9.820982	10.35552	8.964077	9.452137	10.35552	9.174751	10.589186	9.359872	8.863657	9.942459	10.959754	9.947001	11.784276	12.308353	9.348888	11.553239	10.840918	9.525112	10.396527	9.964791	8.826376	8.809388	10.329726	11.089583	8.965694	10.525984	9.743191	9.805127	10.1820927	10.739253	12.586882	11.537893	9.639921	10.495169	11.532466	10.161396	10.298215	9.763639	10.737654	8.876388	9.741947	8.509808	9.690262	10.960701	9.347352	9.139523	12.142574	9.341191	12.334653	9.670731	9.719839	9.573165	9.1661719	8.067484	8.938742	10.113302	11.164688	10.771792	9.845816	11.68298	10.905806	12.1171621	10.565709	9.398836	9.453667	11.284106	10.251101	7.707948	9.473972	9.799929	9.916308	9.163586	11.470444	9.588377	12.146094	9.392418	10.191022	10.411878	9.618345	10.146103	9.43404	10.251779	11.177599	9.149802	9.862986	9.231916	14.15235	10.888986	8.944327	9.899994	9.92458	10.214552	10.205335	10.2116379	10.344478	11.155572	9.86423	10.826097	10.693457	9.1386903	13.129325	9.33332	9.9466409	10.039864	10.031449	10.692696	11.309082	9.018721	9.862245	11.937885	10.357425	9.555112	10.208549	9.803701	9.9935266	11.216226	11.429263	11.537353	10.800143
GIMAP7	8.787135	8.516485	9.529954	9.48629	9.448275	9.37474	9.105925	8.511157	9.327799	9.151594	8.654692	7.871154	9.562422	8.643867	10.067743	8.236982	10.168732	8.334589	9.082329	9.066548	9.442689	9.414859	8.519102	8.666188	8.779924	10.542372	8.7495051	8.324648	9.668008	8.762513	9.371078	9.452701	9.5949884	9.742905	8.676678	10.16035	9.363262	8.377016	9.598433	8.622627	13.1869665	8.876598	9.013222	8.269944	8.038176	9.218119	9.050443	9.371078	8.336748	9.895215	9.0073	8.75144	8.370027	8.621109	11.560743	8.229475	9.92098	8.998787	8.587938	8.540278	8.804668	10.120543	9.597234	8.968406	8.668795	8.119103	7.668721	9.360553	8.584762	9.196008	9.820609	8.153912	8.259897	8.750392	8.41454	8.252265	8.142569	8.795141	8.017412	8.272586	9.262345	8.178392	8.491318	8.263104	8.371653	8.0049387	8.048846	9.658576	8.859109	8.689717	10.245674	10.304541	8.595405	8.132422	8.312375	8.767902	7.899786	8.548711	7.308034	7.556632	8.943517	7.100295	8.529452	9.677147	8.456805	10.284581	7.511393	7.381826	8.589713	6.3684985	6.837775	7.597651	8.632824	9.256085	9.692603	8.68965	9.574268	9.393176	10.3423523	9.722416	7.677317	8.374248	10.100136	7.572985	7.778692	8.641675	8.726735	8.488985	8.536713	9.933289	8.441003	10.541323	8.142578	8.751804	9.693744	8.140082	9.007109	8.191091	8.600304	9.840164	7.850539	8.470205	8.945783	11.958666	9.192355	8.442555	7.88091	9.026066	9.450156	9.089844	7.9555898	8.638812	9.034232	9.334205	8.031878	8.219297	9.2534231	11.035963	8.5792	9.110459	8.47123	8.702865	8.993272	9.268787	7.360153	8.840428	9.850901	8.91776	7.39077	8.031352	7.39858	8.4579754	9.182594	8.297062	8.781934	7.757311
GNG2	4.717274	4.190819	5.635872	6.124088	5.975959	5.614039	6.005388	4.108146	5.710628	5.12125	4.689075	2.620714	6.058158	4.667697	6.47509	4.421354	5.276085	4.375717	5.765812	4.839483	2.960067	5.681835	5.537428	4.511296	4.640043	7.587855	5.0383665	4.911242	6.186339	5.690783	6.991317	5.57541	4.3108554	5.822665	4.120124	6.141018	4.966767	4.330942	7.41202	5.940365	9.768584	5.187974	5.953574	2.567981	7.115693	5.4781595	5.312952	6.482145	4.147394	6.247318	4.845615	5.970467	5.124639	4.996597	8.865467	4.675033	6.886017	4.930598	5.491657	6.542659	5.319325	7.754738	4.557443	5.867315	7.184445	6.390833	3.244308	5.403167	5.83373	5.341739	6.086712	3.457246	6.150608	5.254922	4.199053	4.642549	4.049849	4.871483	2.643428	4.796783	5.719696	4.474889	4.800275	5.370711	4.653256	6.4707535	6.96701	6.714769	6.350097	4.927798	7.665319	6.532527	5.605796	4.114874	5.498831	6.038081	3.206426	4.936104	5.640943	4.768286	5.291344	4.819868	4.80708	7.445674	4.693253	6.815647	5.824606	14.182525	4.296434	3.2554683	4.787094	5.595856	3.72893	5.806013	6.687527	4.397256	5.651982	6.299585	6.2631803	5.437028	3.919502	4.58933	6.130298	6.129649	3.69299	5.453856	3.503576	4.653044	5.339627	6.602224	3.066909	7.838411	5.336873	5.547779	5.633631	4.298685	4.477671	4.168671	5.261433	6.612156	3.941155	6.512607	4.729015	9.383156	5.277817	3.894418	4.378235	5.343911	5.835191	5.193302	5.7874868	3.928329	6.225411	5.074303	6.974088	6.077071	5.7828308	9.15927	5.469424	6.2679358	5.475311	4.57662	5.159862	7.526171	3.732967	5.159862	8.427203	5.222603	5.839801	5.57183	4.57728	5.9449631	6.975367	6.325544	6.785462	5.859819
GPR171	6.56582	4.145951	8.498591	7.019625	8.436273	7.876452	8.855271	5.899663	8.312397	7.770622	6.244603	8.626639	9.529193	6.498079	9.477301	6.864996	8.587215	6.362444	9.020466	7.062273	4.262464	8.692749	7.142877	6.453671	6.731719	10.825621	7.3411918	6.797422	10.073881	7.773536	8.763348	7.535875	9.2860655	7.643086	7.65409	9.510462	8.747577	4.657703	9.644383	7.561967	11.474192	8.163526	7.802057	6.137629	8.323697	9.0092316	6.949883	8.048849	7.18694	8.0874	5.921351	7.922711	7.150841	6.30671	12.377955	7.444366	9.337287	7.068833	7.675486	7.085069	6.483615	7.510113	7.550568	8.740009	8.906965	5.782855	5.566741	8.56474	8.338636	9.940241	9.691594	5.76433	8.928548	7.830559	8.173191	6.892962	6.731101	4.184193	5.027928	7.12875	8.134856	6.160906	6.158808	5.174374	7.149155	5.0712785	7.064841	9.595115	8.46476	7.616487	9.797558	10.098238	5.182263	6.468078	5.775636	8.772842	5.079215	6.401585	6.400339	6.246513	7.987626	6.430826	5.95428	9.761045	5.786881	8.64558	5.868202	3.896036	6.921728	10.3167569	3.036931	4.129709	6.532524	8.432458	8.622145	6.441864	9.294415	9.178353	10.0232442	8.90558	6.464177	6.574869	10.014419	5.229541	6.090264	7.181251	6.273274	6.453496	6.414244	9.048097	5.588071	10.400231	6.580338	6.682065	8.249216	5.794739	6.741545	7.240324	6.437497	8.381158	6.073054	7.947054	7.210577	11.75808	8.284489	4.325782	5.999414	6.975098	7.850091	7.370808	6.1729064	6.528658	8.179661	7.580575	5.967341	7.478276	8.9498557	11.00397	6.885315	7.7547703	7.706483	6.331868	7.722051	9.478443	4.2602	8.011781	8.716039	7.60389	7.373515	8.081254	6.622131	9.2750477	10.051559	9.956704	10.415299	7.926135
GPR18	2.484032	2.202862	4.666716	3.87652	5.2014	2.994413	4.55158	2.160634	4.330458	4.946339	3.17072	2.417652	5.255413	2.23366	5.581857	2.707801	4.897076	2.67732	5.185987	3.674056	2.421631	2.321463	4.703492	2.331588	3.279994	7.424926	2.3798616	3.861206	5.211989	3.764917	5.938579	2.218951	3.0449227	3.192537	3.73941	5.087433	3.637964	2.236193	5.489815	3.940469	8.7985549	4.179017	4.08626	2.198435	4.480792	2.416625	4.181813	3.757333	3.72325	3.957155	4.573326	4.568156	2.144501	2.242635	6.677755	2.738914	5.58949	3.220537	4.328361	4.078971	2.920079	3.831522	3.350911	5.408222	4.770873	2.463653	1.954303	3.901523	3.804031	5.208557	4.748759	2.41172	4.704194	4.02294	2.404849	2.93827	2.750573	2.423385	2.308652	3.566769	2.795647	2.761231	2.514802	1.85541	3.881883	2.0910873	3.236618	5.835778	4.641941	2.059793	5.588772	6.018465	1.833943	2.432835	3.071322	5.329584	1.780565	3.542072	2.50082	2.475829	3.337572	2.763025	2.785424	6.279943	2.39986	4.089885	1.902231	1.931178	2.560567	3.0990989	2.233817	2.326456	2.203712	3.977229	5.029615	3.570305	4.816436	6.017515	6.3633279	5.297282	2.058438	3.56308	5.718126	2.414179	2.637728	4.189099	2.882303	2.780833	3.111176	4.654188	2.092562	5.112496	2.418645	2.543946	4.148733	2.623463	3.870201	3.536034	2.180747	3.279295	2.312694	5.291124	4.010594	7.688802	5.625194	2.178069	3.050288	3.056256	3.538127	4.276069	2.0516541	2.245333	4.608478	4.439958	2.39094	3.671338	4.4022551	4.320453	4.176895	4.9325179	4.461003	2.131771	3.509528	5.610867	2.678294	2.245501	5.895815	2.187304	2.3629	2.318592	3.040935	4.8108269	5.331923	6.018542	4.329505	4.285193
