ID	GSM1820739	GSM1820740	GSM1820741	GSM1820742	GSM1820743	GSM1820744	GSM1820745	GSM1820746	GSM1820747	GSM1820748	GSM1820749	GSM1820750	GSM1820751	GSM1820752	GSM1820753	GSM1820754	GSM1820755	GSM1820756	GSM1820757	GSM1820758	GSM1820759	GSM1820760	GSM1820761	GSM1820762	GSM1820763	GSM1820764	GSM1820765	GSM1820766	GSM1820767	GSM1820768	GSM1820769	GSM1820770	GSM1820771	GSM1820772	GSM1820773	GSM1820774	GSM1820775	GSM1820776	GSM1820777	GSM1820778	GSM1820779	GSM1820780	GSM1820781	GSM1820782	GSM1820783	GSM1820784	GSM1820785	GSM1820786	GSM1820787	GSM1820788	GSM1820789	GSM1820790	GSM1820791	GSM1820792	GSM1820793	GSM1820794	GSM1820795	GSM1820796	GSM1820797	GSM1820798	GSM1820799	GSM1820800	GSM1820801	GSM1820802	GSM1820803	GSM1820804	GSM1820805	GSM1820806	GSM1820807	GSM1820808	GSM1820809	GSM1820810	GSM1820811	GSM1820812	GSM1820813	GSM1820814	GSM1820815	GSM1820816	GSM1820817	GSM1820818	GSM1820819	GSM1820820	GSM1820821	GSM1820822	GSM1820823	GSM1820824	GSM1820825	GSM1820826	GSM1820827	GSM1820828	GSM1820829	GSM1820830	GSM1820831	GSM1820832	GSM1820833	GSM1820834	GSM1820835	GSM1820836	GSM1820837	GSM1820838	GSM1820839	GSM1820840	GSM1820841	GSM1820842	GSM1820843	GSM1820844	GSM1820845	GSM1820846	GSM1820847	GSM1820848	GSM1820849	GSM1820850	GSM1820851	GSM1820852	GSM1820853	GSM1820854	GSM1820855	GSM1820856	GSM1820857	GSM1820858	GSM1820859	GSM1820860	GSM1820861	GSM1820862	GSM1820863	GSM1820864	GSM1820865	GSM1820866	GSM1820867	GSM1820868	GSM1820869	GSM1820870	GSM1820871	GSM1820872	GSM1820873	GSM1820874	GSM1820875	GSM1820876	GSM1820877	GSM1820878	GSM1820879	GSM1820880	GSM1820881	GSM1820882	GSM1820883	GSM1820884	GSM1820885	GSM1820886	GSM1820887	GSM1820888	GSM1820889	GSM1820890	GSM1820891	GSM1820892	GSM1820893	GSM1820894	GSM1820895	GSM1820896	GSM1820897	GSM1820898	GSM1820899	GSM1820900	GSM1820901	GSM1820902	GSM1820903	GSM1820904	GSM1820905	GSM1820906	GSM1820907	GSM1820908	GSM1820909	GSM1820910	GSM1820911	GSM1820912	GSM1820913	GSM1820914
DACH1	5.829035	6.431973	5.286101	6.057319	4.186284	3.804852	5.388583	4.340253	3.14591	4.651669	3.838664	2.856314	3.905786	3.698915	5.159859	3.374305	3.950125	3.443566	4.799876	5.664746	3.952026	5.094092	5.717922	3.857791	5.342036	3.547594	4.6341278	6.257403	4.237908	4.812772	4.825803	3.439951	2.1727023	4.506208	3.150303	5.563548	3.196298	3.187117	4.504022	4.778271	7.1870125	3.441633	3.698214	4.271686	5.869932	7.1102252	4.383894	6.314197	3.633825	3.875911	4.254279	2.992391	4.264511	4.580113	7.314462	6.451392	4.977914	4.571997	3.271932	5.94453	3.532994	6.005987	5.85253	4.06841	8.89501	4.040735	3.587465	4.384684	2.719065	6.117013	4.251496	7.451311	3.723935	5.103758	13.131566	4.229266	4.644205	5.191862	2.627996	5.244635	3.550239	4.327933	3.829285	6.865407	3.75626	8.8025594	4.579428	4.384684	3.451773	3.126649	8.049248	3.763795	6.629387	2.27193	6.539551	4.140298	4.602017	4.891521	6.180916	4.133873	4.919212	1.887448	6.570032	2.39825	5.55878	7.381926	7.652912	2.477948	8.939893	11.5637059	10.210423	10.77793	3.993544	5.253183	4.065291	4.248687	4.364568	2.741389	4.0409781	5.602875	6.229557	2.485823	5.959564	10.449399	5.786155	4.987178	5.70606	5.16907	5.286413	2.976025	3.942622	4.317545	4.894745	4.344934	4.179497	3.223977	7.424247	3.035815	4.298117	6.513616	4.432401	3.093609	3.966429	5.26107	4.006229	4.052414	4.800455	4.206687	5.735457	4.371119	2.300823	4.715813	5.837862	5.201637	10.503706	4.955771	2.868025	11.229255	6.112716	5.6227343	2.146888	3.499966	4.790404	4.011965	2.955824	3.435032	3.95209	5.751736	2.535088	4.710526	3.948823	4.0857602	5.612105	6.4037	5.385143	5.959022
EMP1	11.835878	11.003688	12.696332	13.530716	11.909157	12.097614	11.265746	10.355702	11.30001	10.505757	12.662979	11.631303	11.158378	10.767637	11.088536	10.889459	11.907822	13.156756	11.955046	11.869467	12.283538	9.96047	13.207592	12.961616	11.833595	12.487396	12.899176	11.676758	12.288456	12.15443	13.285866	12.950511	10.2615482	13.458645	11.578674	12.883826	11.93273	10.792725	10.198687	13.782584	8.2711532	11.615609	14.043176	10.521874	14.147333	13.0916119	12.033731	13.42905	11.905327	12.270375	11.460416	11.424994	13.021401	13.980349	13.303046	12.612502	14.396924	12.673387	12.300785	14.580442	13.933098	14.26891	12.270375	12.097614	13.218649	11.741488	11.607305	13.425656	12.872989	12.116138	13.072064	12.224925	11.221042	11.841876	12.79331	12.53195	12.501223	13.263949	13.181959	11.948429	12.961616	13.873381	13.129465	12.664573	12.018718	12.0350013	14.239914	11.967708	11.438636	12.279162	13.713517	12.88824	12.913058	11.304654	12.164743	11.886726	11.859732	12.131409	12.391659	11.902702	11.85862	11.945875	12.528425	11.533502	12.972685	13.337071	11.012562	11.175007	10.815286	9.8690961	10.480353	11.544672	12.38214	12.646505	12.228605	12.089063	11.532086	13.010103	12.2891354	9.478908	13.041107	10.273079	12.172946	10.585371	12.303851	13.244669	11.257097	12.048836	12.181476	12.185186	10.178494	11.971329	12.301946	13.005838	9.782351	10.720506	11.595582	11.768587	14.200209	12.791747	12.912851	12.831509	12.421389	13.485476	12.622246	12.004981	12.319307	11.380574	13.206364	11.779212	11.8199444	12.008658	12.851965	13.402097	11.652178	12.070267	9.3203932	13.697089	11.238532	13.2641249	11.426359	10.990948	12.102333	11.996636	11.244742	11.838379	10.7994	12.0751	11.517994	10.897083	13.005838	11.9021464	11.434831	13.516889	13.284917	9.435645
RPA4	10.254349	7.506654	7.124688	7.422463	8.438678	7.356041	12.525909	9.57948	5.69549	5.76129	6.375455	7.719656	9.298926	7.77359	8.359487	6.831066	9.344061	5.586104	10.485556	9.799807	8.038274	7.805446	8.916637	7.533382	9.824647	9.80554	7.6117449	11.801276	10.578973	8.877767	7.413591	7.255857	6.2349198	8.769901	6.11054	9.071592	9.21418	6.080589	7.087418	6.765184	5.129476	7.892968	8.900165	8.682763	9.366672	9.7738831	6.674505	5.031174	5.229367	6.730404	5.445514	5.502346	6.585607	6.347028	6.628526	4.920633	6.260378	5.191687	4.843379	5.209157	6.219742	6.704553	5.807517	5.678751	5.14297	6.361269	5.431389	5.91282	5.46621	8.004203	8.013189	5.112291	5.700726	5.253367	7.671659	7.576431	8.548019	6.301471	7.562721	13.407956	7.69444	5.890274	5.470072	7.615581	5.148579	9.2566344	9.551714	5.19571	5.112984	6.387666	5.997733	5.981753	8.079032	5.159542	7.438606	4.55699	3.828999	4.969213	6.559116	5.360379	6.355862	5.249407	6.410808	6.23069	7.725859	7.008898	8.080091	10.935269	10.027181	6.555598	5.072662	9.353209	6.323861	7.246249	6.701839	6.35035	5.743919	5.861997	7.3173657	7.097598	6.480617	6.001606	6.508046	9.835327	10.237645	6.774682	6.477149	6.163028	8.94199	7.141736	5.456258	6.930832	7.919217	8.302893	7.723708	9.609066	6.920202	6.470985	8.611586	8.043334	5.616059	5.472177	4.731186	4.96293	4.96293	5.139594	7.355169	7.11048	9.589765	5.837022	8.4928937	6.149982	6.032931	6.761213	10.823759	4.349696	3.630337	11.662506	4.898172	8.184292	3.973912	4.162951	6.484129	6.224079	5.93041	5.523405	3.971848	7.787179	11.203594	9.233496	6.454893	8.2004477	7.84142	8.97099	8.587758	6.634821
COL22A1	4.371029	2.435124	3.649165	6.0685	3.436021	3.41593	6.037853	4.655365	3.089542	7.093884	5.487031	4.06428	2.962065	4.206287	3.494069	4.143555	2.071965	5.72208	5.650919	3.955902	5.396536	2.146815	7.544196	6.218137	3.374004	2.121478	2.3494715	4.859979	2.095496	3.629925	5.8303	3.51308	2.310011	4.86743	5.189128	4.46782	3.402311	2.034412	2.087073	7.121573	2.0589176	4.575934	2.101872	3.581748	4.790569	5.5087155	7.233796	4.524463	3.761041	4.567952	4.161788	4.854249	4.558998	6.625467	2.014118	5.76389	5.595793	5.113846	4.489123	8.19099	4.512509	6.436193	5.33667	2.606777	5.668883	3.809999	3.58443	2.122664	5.042955	4.784253	3.486728	2.983795	2.857322	3.818503	3.944766	5.92143	6.346453	5.887661	4.639787	5.795722	3.997531	4.171737	6.707583	3.355265	3.991373	3.0638184	8.152556	4.75502	1.931881	2.20251	3.438644	3.914926	3.93161	2.882536	3.747483	3.192287	5.479301	4.341352	4.437889	6.65696	2.108406	6.555486	5.495467	4.71517	2.138565	2.353838	3.82396	8.034033	2.41161	3.5031879	2.710012	8.765305	5.768807	3.620426	5.778976	5.288999	3.999138	2.780422	4.9757829	3.350143	4.468198	3.0189	4.385141	3.185256	2.565116	6.206469	4.605285	3.273344	2.503521	4.218276	2.431701	3.021421	4.165314	5.133047	3.21756	3.870283	2.905595	3.583003	2.536336	2.439157	5.301794	3.89176	2.606518	2.631236	4.911994	3.106578	3.10068	3.042788	6.895754	4.029371	3.7779088	2.639671	2.922142	5.156534	2.895821	3.482102	2.8202924	5.344566	8.436156	6.7081411	3.536613	2.594965	2.54311	5.117252	2.986122	4.952288	2.400976	2.925223	7.005042	3.676566	4.184189	8.061592	4.921639	6.486284	5.977569	6.601555
RNASE1	12.742439	11.439819	13.287576	14.241809	13.477056	10.951267	13.01519	13.182106	13.308622	13.085589	12.804414	13.740356	12.632221	12.559773	9.63572	11.691289	12.410896	12.661411	11.874248	13.161575	12.768397	10.69781	13.833351	13.740356	13.019349	12.2024	13.349177	12.198627	12.2024	14.123213	12.241641	14.347517	12.8282066	12.171936	13.426667	14.287535	12.952439	13.623565	13.338583	14.506586	8.4712439	11.485122	14.69804	12.77486	12.583608	14.3147959	13.911803	14.749921	11.579368	13.63355	13.027684	13.63355	14.833965	12.920749	13.982152	12.471854	15.469454	10.693076	13.683436	13.3673	14.541222	15.276351	12.76355	13.204767	12.928296	13.397938	11.705899	15.051206	15.310555	12.954388	13.840354	12.441229	12.997242	13.927655	13.566606	12.150558	13.791322	13.740356	13.563542	12.585285	12.146704	13.7152	12.302761	12.578823	13.563542	11.6573561	14.59838	12.578823	11.039629	12.227871	12.809953	14.136514	13.041659	12.616316	13.495766	14.168283	11.561214	13.67008	11.73912	13.005436	13.802292	11.917166	13.837065	13.085589	13.649141	15.255261	12.468861	12.643719	12.002238	11.6449302	11.141988	12.893969	11.475784	13.883171	15.088121	10.883585	12.860776	13.318904	12.1354482	13.575401	11.677966	11.45068	13.165204	12.538048	15.683337	13.078779	12.535332	11.500055	11.21282	13.254664	12.268114	14.222204	13.102571	13.381515	9.857371	10.445834	12.467747	11.426075	12.794141	14.060711	15.847682	11.643627	13.180072	13.800983	14.217995	12.872761	12.887602	12.456732	12.250663	12.835402	12.4086104	12.427632	14.532086	15.191579	12.667192	12.520006	11.1053454	13.243198	13.832556	12.1726998	12.162333	13.454865	10.403004	13.165204	12.351291	12.278724	13.141253	12.598874	13.34418	12.699587	14.01123	12.8607764	13.158258	13.673171	13.782577	11.065879
CXCL14	2.874938	5.634614	5.509747	7.764369	2.279382	4.154581	3.705598	3.473226	2.289017	2.999558	3.62639	2.078102	3.627752	3.609732	4.780566	4.485758	2.399911	5.647154	4.7225	2.263451	4.00778	2.418433	5.902968	5.413603	5.345671	4.147532	4.3855828	3.326504	2.271997	2.235718	6.020562	4.615902	2.6320531	7.681327	5.413603	5.015942	2.291406	2.279841	3.942179	5.013677	2.30672	2.290429	4.631695	2.271846	9.738329	6.7946853	4.425538	6.887875	2.267995	4.410072	3.808432	2.257186	2.399183	5.771236	7.159896	6.375401	8.008105	4.407319	6.633779	6.973244	9.889117	6.783821	4.681343	3.19833	3.81054	3.279629	2.043922	4.449302	5.913606	2.766362	2.875368	2.674768	2.38135	3.266853	5.228159	3.256022	3.04428	3.158616	6.623592	2.586498	1.92469	5.662836	2.279097	6.509808	2.351004	7.6173722	6.446488	3.297964	2.314204	3.237829	4.655158	4.834463	6.057064	2.863689	4.824062	2.876366	3.981301	4.144754	4.64237	3.203373	4.206481	3.238874	5.504862	3.070842	5.49344	7.296629	5.835851	7.972689	4.039592	6.5457318	8.717749	5.521783	4.552327	2.825956	4.892852	4.103957	3.109775	3.909113	2.6779802	5.622704	5.063651	1.895113	2.651541	9.349192	7.747795	4.119369	4.988448	4.53093	4.670682	1.926135	2.485964	3.778497	3.521079	4.804763	2.45674	2.406274	1.913665	3.751871	5.218236	6.421775	1.98491	5.897984	4.350838	2.832162	3.358165	3.618932	5.656325	2.442986	6.10087	3.131302	2.7973598	4.870352	5.408948	4.177203	8.942025	2.227604	4.5049343	9.3454	2.223215	5.4984697	4.307381	3.007774	2.99625	7.022862	5.293856	3.353988	3.953482	4.569474	6.013556	4.485084	1.857077	3.6397142	5.040935	5.265848	5.838082	1.845748
PID1	5.672781	4.883292	5.850187	6.265291	6.633058	6.295418	5.483638	4.039969	5.42752	4.946049	6.06869	5.59553	2.528964	3.369957	5.455751	4.646825	5.594131	6.635468	6.118982	5.448283	6.033098	5.121812	5.96159	5.743602	5.455074	2.533099	5.6688703	5.568767	6.965763	5.793107	6.314856	5.762594	2.3496864	7.452329	6.457034	6.078024	5.756646	5.334762	4.416163	7.274569	9.4157987	6.170386	7.060192	2.37468	8.590367	3.4863482	4.046551	6.08552	5.013833	5.950396	5.548775	4.645476	5.88362	8.597171	5.86902	6.299678	6.423774	6.163519	5.509878	8.791776	7.327687	6.394467	5.856672	6.093264	7.807086	4.410802	5.73329	5.824564	5.84766	4.961727	5.191705	5.520928	5.599714	5.655359	7.048284	4.699532	4.877758	5.516875	6.648959	4.535479	4.864247	6.739543	7.577643	5.318443	5.929684	5.4810009	5.736602	4.314808	4.962453	4.558204	8.360486	7.156793	4.587105	5.084457	4.817857	5.820175	5.786777	6.886352	4.82796	4.435208	5.244178	5.229304	5.807104	5.315047	6.075552	5.810752	4.439195	2.462887	4.840167	2.5215232	6.858176	3.224538	5.585029	6.190375	5.402555	5.85423	5.84573	6.052844	6.4329373	3.595464	6.597081	6.132771	6.165748	2.70613	6.185044	6.074765	5.683741	4.507496	6.375879	4.593077	4.69368	4.387588	6.443565	6.683489	5.017793	5.134583	7.206797	4.571991	6.820754	3.981191	6.33408	6.417352	6.392186	6.30406	6.03709	4.352962	4.940999	5.831397	6.655088	6.261835	1.5846164	6.243137	6.134562	6.460294	3.119104	6.119927	6.2732681	2.719713	1.845428	7.5105527	5.175075	4.863105	5.535459	4.77648	4.420749	6.024269	3.812622	6.781267	3.438898	5.46214	6.859333	4.8903162	4.730913	5.45034	6.326551	4.751836
NT5DC2	5.064835	6.992695	3.530963	6.90829	5.43813	5.563991	5.094926	4.940087	5.792442	4.970442	4.990267	2.430701	5.276015	5.154747	5.596683	4.664004	4.777687	5.627268	5.023173	2.626904	5.10336	2.924293	5.694555	5.97227	6.240634	5.355642	6.0028976	5.641358	6.71394	5.861023	6.656831	5.874919	5.4725482	5.551166	5.555808	6.751625	4.514385	2.949972	3.287839	5.734293	6.9727249	4.587281	6.731831	2.815143	3.606164	7.6906501	4.906509	6.24125	4.931676	5.839275	5.867637	5.143517	4.566563	6.395609	8.120835	6.150885	6.464663	4.533251	4.587281	7.556664	6.770211	8.1425	4.987522	5.125445	5.419234	4.598548	4.119479	5.899689	6.942041	3.619483	5.819244	4.248081	4.453208	4.873206	6.007326	3.678674	5.331274	5.609401	5.388115	3.431408	2.925244	4.981159	5.428487	6.43825	4.40965	9.2558739	6.771445	4.383993	4.649824	4.856472	7.345279	6.418115	6.658002	3.157312	7.781105	6.096372	4.092669	4.770026	6.378079	4.360941	6.133636	4.993766	6.87729	5.639365	6.194502	8.160866	7.549329	10.185417	6.823049	14.9257357	8.528584	9.109525	3.55931	5.046966	6.552289	4.343367	5.031198	5.096956	2.0476385	7.246588	6.781097	3.960637	5.564457	9.534311	7.082644	6.110499	6.048739	6.603827	5.019294	4.200661	3.97485	4.663662	6.191421	5.015703	4.117795	4.406262	4.910591	4.027184	6.106921	7.314972	6.896377	4.064766	6.259882	7.197616	5.890484	4.246843	4.033777	4.901495	5.118392	6.347186	2.3816946	5.289299	5.587016	6.484745	10.052965	5.778793	1.8361516	9.895396	5.31521	5.8578282	5.092292	5.621347	4.030736	5.400001	5.617146	4.92793	4.759528	3.945232	6.018009	4.64993	7.777775	2.698697	6.528835	6.274527	6.942646	5.773374
HIST2H3A	11.274352	10.00582	12.130789	8.552223	10.419443	8.363869	11.284649	8.94464	9.049551	8.555438	11.46984	9.766313	11.088456	9.358509	9.571415	8.870046	12.435134	9.624763	9.081695	10.353159	12.634529	10.916655	8.951607	9.141542	11.99749	10.236879	9.8141622	9.473454	11.792229	11.237545	10.155619	11.978593	9.1927685	11.19283	7.986929	12.125435	8.352438	10.629659	7.043202	9.592692	7.279304	12.521846	11.459107	12.246613	5.958951	10.6972266	8.54819	7.621366	9.905338	9.630226	8.372711	9.053458	9.053458	10.568514	11.661408	8.712397	9.652675	9.8657	8.784207	8.194569	10.054319	7.934123	12.307602	11.85059	8.46443	8.942836	9.806671	11.168766	10.502858	8.891857	11.613768	11.190225	5.512127	11.411703	12.927219	12.50358	12.15226	12.144301	12.266519	11.956169	12.505424	12.610929	12.468427	12.132087	11.825116	10.3696739	11.563647	8.346783	5.978769	10.173753	11.030942	11.043047	11.929432	10.340467	11.24297	10.203714	10.426696	11.043846	8.463793	10.129496	8.767888	8.897045	10.576348	10.798644	11.381177	7.872247	10.789298	10.766333	12.73	9.1877728	8.854729	15.01013	9.983371	7.57293	10.446507	6.39869	10.52134	11.295205	10.3022983	9.75227	10.597263	10.583987	10.256595	9.812203	12.344509	10.731307	10.896468	11.432299	11.52477	11.023944	10.586482	11.07959	10.656189	11.497995	8.726438	7.099847	10.647752	11.275852	12.061243	8.898986	11.606312	11.829984	12.267445	5.539694	6.605712	6.81188	10.227463	10.442835	12.151897	12.34883	11.6378612	9.404611	5.504223	10.766054	11.193324	9.535343	11.5368554	10.455141	5.473531	10.0897197	11.110059	10.570844	10.149682	10.137375	10.273741	11.062687	6.375419	7.709983	11.037893	12.163858	7.683375	11.9998402	11.1408	11.05974	11.258344	8.738451
CDA	8.127998	7.214156	6.618437	8.440936	6.986742	6.802015	7.282028	5.769321	8.446136	8.202788	8.73386	5.88873	7.254645	6.363037	7.041792	6.372261	6.680254	7.547908	8.130753	8.122469	7.550383	6.177009	9.000314	7.404482	6.615637	8.06571	7.8001034	7.849569	6.143198	7.16363	8.064044	6.864856	6.8497303	7.578269	7.097925	8.386867	6.559658	7.383689	5.275257	8.129636	10.5016765	7.439824	8.214439	6.372932	6.679574	8.2707036	7.538116	7.422612	7.020832	7.421466	6.945295	6.625771	6.857449	8.090821	9.690827	6.949952	8.226263	6.133919	6.943353	8.714181	7.566536	9.414349	8.551477	7.618458	7.907688	7.695724	6.165072	7.598171	7.259122	7.415796	8.55663	5.892813	7.117705	7.476918	7.675819	7.909439	8.440936	8.760515	8.964866	7.411969	7.24773	7.501727	7.720109	7.839632	8.467764	9.9269092	8.896269	6.805401	5.369453	7.043792	8.575735	7.420277	7.089359	5.677584	9.851266	8.076639	6.627101	7.066272	8.254491	7.655167	6.837263	7.903118	8.391011	8.292155	6.83987	7.240292	7.388849	13.816925	10.381277	14.9828744	5.506699	7.578854	6.768455	5.736859	7.76504	6.163368	7.7444	16.555277	6.3638519	7.180664	6.761424	7.735235	7.656875	8.817792	8.015888	8.700032	8.08397	7.085116	6.585645	6.420292	6.149881	6.731081	7.369642	7.594132	6.291911	6.083275	7.642807	6.008275	7.116284	7.147302	9.207696	7.313686	7.572413	5.332945	7.001589	6.881385	6.958121	7.710426	7.889792	8.067022	6.4972659	6.470289	7.918328	7.327079	6.815174	7.731093	7.7486754	9.316751	9.197041	7.9206177	7.085116	7.512685	7.477756	7.015936	6.618227	7.566278	5.947616	6.634097	6.818719	8.003634	8.361885	7.4108055	8.676758	8.406369	8.810373	8.08397
SEPP1	8.369888	9.995077	8.210528	10.970929	10.363004	9.081304	9.051107	7.487678	9.717046	9.218171	7.096846	8.528142	8.89252	8.505905	9.118372	8.56431	10.567682	8.908664	9.09482	9.385328	9.333838	10.449425	9.625976	8.264648	8.829364	9.880099	8.1057925	7.640325	9.216561	8.329092	8.284399	9.675234	10.4751193	9.333255	8.096828	9.533092	7.747621	5.473283	8.452917	9.557836	4.3772858	9.085112	9.4547	11.006721	6.919897	11.1290147	10.399571	8.560071	7.988252	8.347596	7.77129	8.097369	6.41625	7.437221	6.883759	7.659455	9.242454	7.479997	7.771825	7.515093	8.188979	11.843138	9.515636	7.248204	10.116518	9.271377	6.737124	8.534849	11.222664	9.300995	7.171227	6.34045	9.158018	9.604338	8.38785	7.702776	7.569552	5.358267	7.606318	7.830853	7.64644	7.438365	7.700458	7.297972	9.875474	7.4740873	9.925012	9.503449	7.625586	7.166925	7.86788	8.865336	6.736594	8.021838	9.504482	9.818432	7.801966	8.830296	6.551474	9.417993	9.227229	9.629877	8.359339	10.184828	9.068011	11.800967	5.13803	6.382208	9.051107	7.9829363	7.599015	8.80641	7.579877	9.025495	10.027937	7.422393	6.594946	8.515746	9.6674351	9.145674	6.643228	7.755002	8.285875	8.29878	10.108478	8.26283	5.673252	6.569327	7.894576	8.097633	5.793176	6.435268	9.470446	7.807364	10.211454	8.846222	7.977609	5.531827	7.696558	10.282083	7.856489	6.980998	8.549415	9.211464	7.585628	6.041859	8.378598	8.130503	8.999039	7.486754	6.9284105	9.511147	8.923155	8.727109	8.5177	8.766424	7.5905939	9.906529	9.232504	10.2526929	5.026111	5.492986	8.03256	9.054018	9.27866	7.809305	7.97402	8.546694	10.959933	10.873097	10.837596	8.0810889	9.723827	10.211454	10.456038	10.220457
SLC28A3	4.49047	4.820014	6.899735	6.001403	6.125938	6.136772	7.116111	6.324143	7.228051	6.754785	6.710397	5.415548	6.653077	6.673827	6.854597	6.290846	6.233987	5.876085	5.322811	7.722278	7.49193	6.225962	7.761365	7.091333	5.320138	4.135341	5.6175932	5.816512	6.945352	7.679839	6.052076	6.301337	2.2204839	6.995269	7.052628	6.4703	2.36412	5.048206	6.746103	8.111351	5.5422289	5.249812	6.74375	5.364396	5.751895	6.3000365	7.812336	5.958904	5.63996	5.849488	5.362525	4.720196	6.352247	8.017918	3.292481	6.683527	7.930996	6.284371	6.065581	8.671996	5.634085	8.368794	6.723105	5.42566	6.426946	5.033453	5.111572	6.335235	4.673919	7.539927	4.901619	4.448481	5.799837	7.102829	5.247856	6.725977	6.443234	6.761502	6.1285	4.276981	6.818534	6.482539	6.650685	5.371885	7.171379	5.6379419	7.004157	4.466737	6.658157	7.050362	5.20118	5.141815	4.11483	4.945616	7.073262	5.312754	6.172832	6.14481	6.605055	5.490224	4.016548	6.140415	6.179176	5.024598	4.563689	2.490962	4.327088	2.84196	10.70386	2.2245466	3.693989	5.854821	6.012433	3.909578	6.145094	8.724795	6.513754	5.103734	5.5312835	2.916852	5.923719	5.342643	3.533107	5.401305	3.241081	7.77912	8.004544	7.125346	5.880826	6.087099	6.058588	6.537694	4.281207	6.308823	4.378245	4.746997	4.792062	6.908701	5.324697	4.330168	7.323288	6.771362	5.155985	3.962944	6.406173	5.592336	2.672767	5.456551	6.860116	5.815434	2.695187	3.066986	7.314598	7.729661	3.798061	6.650958	4.2277184	7.325434	8.149992	7.3295212	5.775543	6.073339	6.45865	5.379225	6.3064	5.798872	5.543465	6.39729	5.341958	5.444557	6.16534	6.0272878	7.022818	6.180928	6.182826	6.097434
CH25H	5.768501	6.43138	7.170197	9.395894	8.557989	7.740592	6.856328	7.820802	7.268055	9.729965	8.415688	6.374453	7.655774	7.118481	8.318017	7.215147	8.391295	9.155091	8.720832	6.92421	7.007907	7.877162	7.928306	9.265046	6.72596	9.113001	8.1091687	6.660207	8.042867	8.264503	9.407473	9.533502	5.8738569	8.695858	8.490116	7.541848	7.026703	6.874615	7.855414	10.551813	5.8962339	7.602413	9.725954	4.316083	10.411026	10.3505729	9.815671	9.155678	8.661504	9.341816	6.624987	6.470273	7.715923	9.823764	9.291564	8.394935	9.98044	8.350027	8.593844	10.481321	7.75485	7.945203	8.745554	7.36662	9.408051	8.275898	8.586424	8.570557	7.473336	8.456942	9.323022	8.417274	6.088643	8.816473	9.57529	8.354595	7.758035	7.692256	10.145347	8.696375	7.457054	9.944239	9.593078	7.989535	8.551728	6.2903153	9.047924	9.100655	7.278346	7.693862	11.32077	8.33122	7.808323	7.556223	9.031719	6.818328	8.315412	8.542329	7.482274	10.356122	6.489222	9.795913	8.860214	7.84989	8.739448	6.599387	6.693008	4.102892	6.330533	6.0024999	6.345451	8.007904	9.260579	8.230594	7.856356	8.624961	8.25255	7.78404	9.0710591	7.748917	8.834434	6.107085	8.901954	4.180422	9.450141	9.57526	7.385081	7.472448	8.932151	7.734684	6.185941	7.607005	9.506201	8.750317	7.919938	7.971017	7.900032	7.739016	9.757757	3.125869	8.935903	8.769526	7.122494	7.604259	8.849871	6.488252	7.574301	8.068491	9.851411	8.494915	7.9737354	8.704382	8.501767	8.350019	4.214037	8.46163	6.1250116	5.278246	6.621765	8.6737828	6.888452	7.464027	7.823179	9.369581	8.71916	7.822582	5.993985	7.511302	9.465548	7.368452	8.242049	7.7143553	8.198718	9.031202	9.200421	7.854791
B3GNT8	8.125686	7.57726	7.114538	9.451808	6.851674	6.755232	8.524041	6.361148	5.828645	7.84117	7.338644	5.926174	7.600257	6.923107	7.623057	6.888428	8.443908	6.837824	7.452528	7.048599	7.761484	7.109232	9.520123	8.593294	7.74691	8.338123	7.4274268	8.834556	7.997526	7.785542	9.185739	7.801518	7.9048049	7.145098	7.361467	8.681231	6.723031	7.133843	6.554996	7.487613	8.711832	7.683464	8.692259	9.017903	8.368083	9.2298251	8.937931	8.54975	6.923107	8.08049	6.508625	6.682247	6.323481	8.029923	10.676886	8.105258	8.290621	6.829358	7.098163	9.613744	8.024716	10.807618	8.287662	8.00913	9.621174	7.559259	7.105163	8.075199	9.755007	8.501176	8.397785	6.628123	6.269501	6.727246	11.15961	7.781854	7.879731	8.316397	8.586766	7.386324	6.802701	7.602996	7.897672	9.40445	6.745512	11.968795	10.272182	7.740454	6.59291	7.211425	9.533811	8.887343	8.909434	7.22378	10.309482	7.138392	7.933815	7.497041	9.252286	7.537788	9.154649	8.411567	9.036588	8.018342	8.432893	10.286637	10.553455	13.160494	12.56158	11.9162997	12.201137	13.051131	7.581367	5.458923	8.674952	5.878477	7.47088	7.122256	6.9687829	7.766217	7.380565	6.862757	8.031656	11.156744	9.891072	8.229189	7.38464	7.375845	8.818897	7.224485	8.476941	7.69126	10.169214	8.79301	7.75431	7.243838	8.139065	7.724269	8.492003	9.667506	8.577184	7.521801	7.516456	7.472146	6.437723	6.791479	8.566605	8.743342	9.004234	7.460073	9.6897483	6.096505	6.462614	6.721942	11.35554	8.280314	6.040497	11.865849	8.855611	9.2062683	7.148957	6.681456	7.796372	8.408782	8.178189	7.782805	6.938697	5.935074	10.475631	9.35219	7.315374	10.7295348	8.446624	9.825338	9.734842	7.564772
