ID	GSM1820739	GSM1820740	GSM1820741	GSM1820742	GSM1820743	GSM1820744	GSM1820745	GSM1820746	GSM1820747	GSM1820748	GSM1820749	GSM1820750	GSM1820751	GSM1820752	GSM1820753	GSM1820754	GSM1820755	GSM1820756	GSM1820757	GSM1820758	GSM1820759	GSM1820760	GSM1820761	GSM1820762	GSM1820763	GSM1820764	GSM1820765	GSM1820766	GSM1820767	GSM1820768	GSM1820769	GSM1820770	GSM1820771	GSM1820772	GSM1820773	GSM1820774	GSM1820775	GSM1820776	GSM1820777	GSM1820778	GSM1820779	GSM1820780	GSM1820781	GSM1820782	GSM1820783	GSM1820784	GSM1820785	GSM1820786	GSM1820787	GSM1820788	GSM1820789	GSM1820790	GSM1820791	GSM1820792	GSM1820793	GSM1820794	GSM1820795	GSM1820796	GSM1820797	GSM1820798	GSM1820799	GSM1820800	GSM1820801	GSM1820802	GSM1820803	GSM1820804	GSM1820805	GSM1820806	GSM1820807	GSM1820808	GSM1820809	GSM1820810	GSM1820811	GSM1820812	GSM1820813	GSM1820814	GSM1820815	GSM1820816	GSM1820817	GSM1820818	GSM1820819	GSM1820820	GSM1820821	GSM1820822	GSM1820823	GSM1820824	GSM1820825	GSM1820826	GSM1820827	GSM1820828	GSM1820829	GSM1820830	GSM1820831	GSM1820832	GSM1820833	GSM1820834	GSM1820835	GSM1820836	GSM1820837	GSM1820838	GSM1820839	GSM1820840	GSM1820841	GSM1820842	GSM1820843	GSM1820844	GSM1820845	GSM1820846	GSM1820847	GSM1820848	GSM1820849	GSM1820850	GSM1820851	GSM1820852	GSM1820853	GSM1820854	GSM1820855	GSM1820856	GSM1820857	GSM1820858	GSM1820859	GSM1820860	GSM1820861	GSM1820862	GSM1820863	GSM1820864	GSM1820865	GSM1820866	GSM1820867	GSM1820868	GSM1820869	GSM1820870	GSM1820871	GSM1820872	GSM1820873	GSM1820874	GSM1820875	GSM1820876	GSM1820877	GSM1820878	GSM1820879	GSM1820880	GSM1820881	GSM1820882	GSM1820883	GSM1820884	GSM1820885	GSM1820886	GSM1820887	GSM1820888	GSM1820889	GSM1820890	GSM1820891	GSM1820892	GSM1820893	GSM1820894	GSM1820895	GSM1820896	GSM1820897	GSM1820898	GSM1820899	GSM1820900	GSM1820901	GSM1820902	GSM1820903	GSM1820904	GSM1820905	GSM1820906	GSM1820907	GSM1820908	GSM1820909	GSM1820910	GSM1820911	GSM1820912	GSM1820913	GSM1820914
SIT1	4.014234	4.088009	5.572035	5.602237	6.01706	6.533187	6.086776	5.42561	5.835543	6.770058	4.776767	2.890679	7.51446	4.159119	6.90777	3.835746	6.009631	4.832553	6.740916	5.449056	2.373124	6.268697	5.41456	4.288862	3.991841	8.145127	7.971942	3.974299	7.108543	6.236602	7.132033	2.712945	6.741559	5.527839	9.336631	6.794572	6.22328	2.43162	7.521389	5.684832	9.331368	5.281846	5.118161	4.10336	3.968074	6.857336	5.64059	5.710358	5.780626	5.879044	4.95201	5.4069	4.487206	5.275196	8.979319	4.384805	6.59195	5.066375	5.61648	5.054702	4.200828	5.080504	5.459586	6.08998	6.213858	4.4545	3.911738	6.233174	5.571362	6.425387	7.827533	4.166214	6.121586	5.489377	3.723303	4.597719	5.527201	4.552486	4.596214	4.672659	5.26517	4.329245	4.356752	6.039368	5.892229	5.79052	4.120894	6.644558	6.650947	4.770234	6.439757	8.310272	3.54463	4.046156	4.638409	7.417286	4.036448	3.949209	4.779589	4.282358	6.091938	5.42404	4.325363	8.054633	3.293226	6.269369	2.469723	5.971724	4.83328	3.155111	3.52687	3.431844	4.192183	5.036842	6.535032	5.128091	7.309353	7.126046	5.753996	8.22965	4.03406	4.654755	7.822566	4.828047	4.996125	5.334975	5.567737	5.698267	2.453011	5.606652	4.345945	7.435694	5.371141	4.336493	5.38376	4.909769	5.069931	4.226011	4.702692	5.009397	5.646592	4.835617	5.838541	8.182182	6.548004	3.962865	4.429245	5.285443	4.558754	6.658595	4.778369	4.140795	6.503446	4.040824	4.857762	5.789612	6.336086	7.445074	6.212163	5.517425	6.010692	5.817187	5.089809	7.317012	4.230424	5.642953	7.636141	4.708319	2.28861	5.128602	7.763311	2.125815	7.331418	6.698792	7.641767	6.639061
SLC38A1	5.337934	2.472401	6.279411	6.818617	6.610786	6.042963	7.642327	4.823487	6.458585	5.430882	4.564398	5.776106	7.411055	5.514254	7.890339	5.419187	6.297104	5.498161	7.744945	5.190502	4.7271	6.478061	7.489969	4.70806	4.343384	8.218937	4.843904	4.629971	6.91564	6.820385	7.52402	4.887243	5.923572	6.225521	4.714607	7.525046	5.577761	1.780259	7.690084	6.55841	10.310178	6.466406	5.032199	3.65808	6.498504	7.779975	6.287083	7.075506	5.459785	6.20072	5.357445	6.391747	5.602588	5.231026	10.021988	6.311314	7.47706	5.6201	5.694572	6.903221	7.238003	7.2072	6.542538	6.997173	8.594929	5.381568	4.411931	6.502369	7.32582	6.966555	7.617048	3.937772	6.172262	5.542579	5.666925	5.47908	5.027873	4.089183	3.989968	4.925426	6.09725	5.077187	5.496068	4.222149	5.231675	4.58008	6.840237	7.869439	6.900919	5.546038	7.881006	7.815267	3.331216	4.771765	3.573874	7.10367	4.239321	5.241844	4.680074	4.439791	6.160405	5.28965	4.66512	7.840154	4.545196	6.724902	3.14219	1.611253	9.565844	4.327116	2.50224	3.77518	5.939756	7.104126	7.833893	6.344454	7.297451	7.491022	8.20057	7.542425	4.988931	5.39091	7.839583	3.608971	5.234555	6.423117	5.699603	5.535705	3.310626	7.486054	4.532221	8.275861	6.126349	4.839863	6.326609	5.463265	6.299431	5.8232	5.549578	6.55583	3.265715	5.295178	5.392595	10.778353	7.053888	3.824624	5.871888	5.813358	5.977616	4.671881	4.958364	5.512095	7.554786	7.445452	3.085361	6.05547	3.908055	7.133827	6.678941	7.134759	6.32402	5.066308	5.438154	7.988963	4.365642	6.326114	8.798423	4.796362	3.165266	5.498781	5.524412	3.169748	7.501719	7.177747	7.291315	6.774161
CD8B	6.092821	5.035474	8.571082	6.57988	8.837944	8.501023	10.097562	7.551892	7.64862	7.204049	6.414565	7.712097	9.80322	5.781367	9.671389	7.128685	9.51665	7.018064	9.923745	6.440961	5.296146	7.408598	7.777113	6.698856	7.522641	10.210593	7.672989	8.530945	9.151144	9.101676	9.97373	7.631901	8.147661	8.94208	6.530237	9.386504	8.320723	5.61316	10.202073	7.812233	13.727599	5.547136	7.523205	2.709967	8.229804	8.483663	8.271544	9.163672	5.358478	8.213976	6.829116	5.911981	6.876552	6.345975	11.7465	6.617538	9.57133	7.544825	6.767049	7.723372	6.345187	7.442571	8.03734	8.888456	9.512192	5.074892	4.668915	9.35472	9.875409	9.937291	9.533445	5.610402	9.058451	7.5664	8.621022	8.050615	7.466552	5.116794	6.54605	7.093899	9.299778	7.050402	6.448746	6.10732	6.693356	8.128599	7.213689	9.606141	6.6606	7.125895	10.553394	10.083391	7.234534	7.128685	7.969338	11.128055	5.347695	6.240078	6.62403	5.595899	8.103621	7.088949	6.16933	8.094678	5.954766	8.669879	6.560675	5.149892	7.240843	7.419735	6.631595	7.043545	5.60863	6.947724	7.957387	7.401551	10.019568	10.455343	8.470697	10.933325	7.168956	3.300789	9.532039	6.608088	7.268804	9.018041	7.281023	8.467448	7.168015	9.003997	4.899715	9.025255	7.257184	7.942861	8.585576	5.594248	7.278951	8.378631	6.838408	8.611102	6.406565	7.33571	9.394513	11.125827	7.998135	4.891671	7.728205	7.273398	8.42818	7.192792	7.735755	6.172539	8.728832	6.495999	6.651612	8.459271	5.785185	11.572541	8.293436	5.724568	8.191127	7.452639	5.949251	9.485225	6.288233	7.685699	8.486824	7.143123	7.628289	6.432124	7.234157	7.445271	9.952941	9.549756	9.461782	8.313219
GNG2	4.717274	4.190819	5.635872	6.124088	5.975959	5.614039	6.005388	4.108146	5.710628	5.12125	4.689075	2.620714	6.058158	4.667697	6.47509	4.421354	5.276085	4.375717	5.765812	4.839483	2.960067	5.681835	5.537428	4.511296	4.640043	7.587855	5.038367	4.911242	6.186339	5.690783	6.991317	5.57541	4.310855	5.822665	4.120124	6.141018	4.966767	4.330942	7.41202	5.940365	9.768584	5.187974	5.953574	2.567981	7.115693	5.47816	5.312952	6.482145	4.147394	6.247318	4.845615	5.970467	5.124639	4.996597	8.865467	4.675033	6.886017	4.930598	5.491657	6.542659	5.319325	7.754738	4.557443	5.867315	7.184445	6.390833	3.244308	5.403167	5.83373	5.341739	6.086712	3.457246	6.150608	5.254922	4.199053	4.642549	4.049849	4.871483	2.643428	4.796783	5.719696	4.474889	4.800275	5.370711	4.653256	6.470753	6.96701	6.714769	6.350097	4.927798	7.665319	6.532527	5.605796	4.114874	5.498831	6.038081	3.206426	4.936104	5.640943	4.768286	5.291344	4.819868	4.80708	7.445674	4.693253	6.815647	5.824606	14.182525	4.296434	3.255468	4.787094	5.595856	3.72893	5.806013	6.687527	4.397256	5.651982	6.299585	6.26318	5.437028	3.919502	4.58933	6.130298	6.129649	3.69299	5.453856	3.503576	4.653044	5.339627	6.602224	3.066909	7.838411	5.336873	5.547779	5.633631	4.298685	4.477671	4.168671	5.261433	6.612156	3.941155	6.512607	4.729015	9.383156	5.277817	3.894418	4.378235	5.343911	5.835191	5.193302	5.787487	3.928329	6.225411	5.074303	6.974088	6.077071	5.782831	9.15927	5.469424	6.267936	5.475311	4.57662	5.159862	7.526171	3.732967	5.159862	8.427203	5.222603	5.839801	5.57183	4.57728	5.944963	6.975367	6.325544	6.785462	5.859819
P2RY8	5.635547	4.032117	6.271818	7.666233	6.569741	5.325083	6.741295	5.322861	6.377836	6.497561	5.090867	4.683068	7.753525	5.931196	7.484505	4.855839	6.151088	5.319953	7.441526	7.709726	2.477961	7.157241	6.807594	5.323656	4.468443	9.171298	5.828306	5.893542	7.326312	6.650828	7.664051	6.321642	6.846702	6.031108	5.56654	7.427136	6.705109	4.024838	7.136587	5.672135	11.689035	7.266215	6.350625	4.390906	5.75995	6.773854	6.908833	6.818991	5.355274	7.009572	6.257053	6.408289	5.256942	5.817967	10.054348	5.865707	7.4735	5.920194	6.389979	6.438773	5.949237	8.185364	7.651779	6.920788	7.530607	4.526846	4.874529	7.138443	8.212825	6.499461	9.006824	3.982958	5.792126	6.849193	6.810892	6.356513	6.487238	5.338612	6.381596	6.502718	6.182617	5.815276	5.998358	5.818575	5.914887	5.679029	7.27213	7.446795	6.246387	4.992342	7.992806	8.459534	5.083108	5.021083	4.694747	7.091753	4.719787	5.933025	5.703732	5.570039	6.193319	5.454629	4.639364	7.600535	4.41452	7.49592	4.446665	2.386562	8.667375	4.946899	3.163087	3.616631	5.997391	5.840384	7.904361	5.792016	7.62629	8.420627	7.869154	8.194682	5.936666	5.833358	8.690148	3.94284	3.556789	7.180599	6.070607	5.467928	5.064457	6.417669	4.46649	8.385512	6.19464	5.094839	5.725374	4.833141	6.482206	5.460925	5.927772	8.183318	7.149909	6.360534	5.232327	9.66457	7.181136	3.150222	5.907599	5.667774	5.671464	7.082727	5.077252	5.124112	6.565502	6.549514	4.83762	6.903121	2.547079	7.363389	6.743638	6.518086	7.050465	6.383296	6.355532	7.772438	4.825084	6.715011	8.206819	5.472495	4.847187	5.895858	7.009097	5.725374	7.503395	7.858848	7.579617	7.635688
HOPX	4.552982	4.383061	8.407492	8.384959	7.91529	7.451489	8.056274	6.398566	7.9514	8.407492	5.829217	7.253924	9.606552	6.22564	8.657728	5.511436	7.784276	7.721283	8.993309	5.035321	5.544974	8.707423	6.690866	6.877962	4.715317	10.112177	7.28713	7.383116	9.094472	7.680219	8.791065	7.632269	8.5795	8.555945	7.424142	9.167684	8.329374	5.130736	10.305225	8.045378	11.564558	7.043541	8.317191	6.337726	10.086992	8.181586	6.254959	9.92168	7.039254	6.848183	6.395917	7.14906	5.583737	7.517288	11.060596	9.292966	9.499278	8.176286	6.390687	8.395543	10.361154	8.056839	8.39071	8.991184	6.443208	11.258828	7.926878	7.578787	7.777524	7.227158	7.396595	6.12732	6.657367	6.67325	7.458159	7.334801	8.165923	6.902683	8.956852	8.559153	8.231378	6.797417	6.212442	7.307953	7.873514	6.837431	6.686684	8.039831	5.68069	6.548527	7.933496	6.340947	8.003685	6.989271	6.578523	6.17831	7.364665	7.786953	6.481037	6.641124	7.615854	6.25961	7.605605	8.244443	6.700349	5.50505	5.555408	3.54302	11.075767	2.68989	3.564614	4.731087	6.708823	7.437814	9.21039	6.837859	8.682973	9.256056	9.414767	10.369126	6.454458	5.462807	10.133272	5.210637	6.985352	7.210562	6.321808	7.082306	5.99139	8.094828	5.400317	8.916209	6.938332	6.743617	8.694595	6.367437	6.513627	6.746558	6.556058	8.775605	6.086161	8.150319	7.674917	12.098754	8.549133	5.863577	5.136147	6.643244	7.844211	6.766444	6.593281	5.379622	8.775062	7.125057	4.5511	7.650512	7.2473	10.281248	6.853809	7.050729	7.198725	6.254081	7.2473	10.057363	7.207714	7.601916	10.541356	7.35372	7.594003	5.600111	6.40729	6.332731	9.38162	9.386921	9.363891	7.697808
TSPAN5	2.206146	2.373004	5.145135	4.525022	4.902566	3.667398	6.06643	3.781612	5.15351	5.530131	3.916312	4.308804	6.521442	4.326287	7.174453	3.097728	5.43035	4.289522	6.615185	3.921475	2.438809	5.981926	4.672557	4.391954	2.152257	7.679228	4.202736	4.605185	6.227111	5.36037	6.035691	3.677607	5.190225	4.846572	4.698508	6.906104	5.426745	4.479395	6.950249	4.79246	8.899377	4.723517	6.016089	3.834149	7.039477	5.945175	5.377948	6.347489	4.489126	4.238035	4.57122	4.604443	3.368054	4.804534	8.637734	3.934577	6.106729	4.780116	4.211582	5.995291	6.816554	5.165937	5.306508	5.272625	4.667265	3.26477	2.535811	6.343899	5.628726	4.068934	5.836307	2.981107	4.945092	4.825612	2.953192	5.899487	3.179075	3.199094	4.735904	4.806775	4.551977	4.546513	3.156318	2.431049	4.0457	4.61407	4.796199	5.679405	5.305013	3.90803	6.238445	7.034943	2.377078	3.153901	2.275166	5.43482	2.85906	3.694682	3.361593	1.910702	3.897647	3.08131	2.934212	6.179832	3.520099	5.574213	2.700402	3.906577	5.131533	2.191781	2.364802	2.532602	3.990121	5.238038	5.728343	4.450982	6.043057	6.449272	6.312188	5.914956	3.257846	3.310127	6.668518	3.904827	3.929307	5.133062	2.789201	4.255307	5.514562	6.316107	3.476656	7.037974	2.325756	5.132584	4.63864	3.424584	5.215511	3.702347	4.60363	5.243102	2.501842	4.791739	4.306463	7.940721	5.694583	2.210188	3.707239	4.287474	4.934803	3.973396	2.28375	2.417452	5.042708	5.442596	4.210129	4.525399	4.895078	6.568294	2.414225	2.666071	5.547549	4.178602	4.272528	5.613695	3.341959	4.274212	5.882651	4.07149	6.645109	5.922931	5.152363	2.757487	6.338561	7.916825	7.895193	5.979858
GZMB	8.392981	8.262108	11.182706	9.473958	10.720421	10.364242	10.450545	8.839726	10.124477	9.751104	8.811942	9.336743	11.976893	8.101945	11.040297	8.819482	10.329913	9.742844	11.456178	8.222779	6.889891	11.544656	10.071981	9.77814	9.661681	13.308361	10.383824	10.113094	11.356428	11.391041	11.929632	10.305158	10.385021	10.981595	8.777145	12.324741	10.327967	7.871239	11.17904	10.830949	14.523508	9.329477	9.936815	8.844425	10.223687	10.702337	9.554931	9.511311	9.353779	10.661383	8.898653	8.746079	9.394652	8.68778	15.638856	8.874082	12.120612	8.615825	8.70906	9.690037	9.855799	9.641461	9.513847	11.399331	10.914422	6.808923	8.226554	11.266441	11.164768	11.252717	12.745416	8.514752	10.166024	9.438309	11.426302	9.662204	9.7832	8.021637	9.44088	8.81802	12.354264	8.830592	8.974584	9.562889	8.799748	11.596739	9.959079	13.143652	10.932699	8.14005	13.023017	13.034717	9.690037	9.262877	9.264061	11.944563	7.759953	9.307992	9.402682	8.623849	9.457586	8.824102	7.920794	11.707681	8.824102	12.187898	8.591747	8.89712	9.59618	8.82459	7.805497	9.336743	7.789026	9.13719	10.177226	9.01993	12.158404	12.09813	12.053056	10.792585	9.018761	8.410322	11.93482	9.993444	10.244985	9.685716	8.908816	9.853682	9.025998	11.279598	8.023956	11.959079	10.086681	9.926199	10.144929	8.059588	9.628818	9.298	10.178889	11.68226	8.756917	10.53546	10.430956	14.731707	10.948166	8.666607	9.485282	9.734238	10.532543	9.011681	9.416032	8.820436	10.459663	9.619979	9.507037	10.77536	9.391125	14.680694	10.135974	9.931313	9.550107	9.481043	9.942086	12.625917	7.804286	9.827144	11.798227	8.648799	8.828775	8.235803	8.426299	9.182923	10.155198	11.726194	11.724685	8.941078
ADAM19	7.063631	4.664626	8.004122	8.801534	8.974291	8.115871	8.562299	7.822246	9.18947	8.776411	7.661498	7.296235	9.633814	7.376172	10.37199	7.363304	7.527921	7.782738	9.764485	6.967606	6.423985	9.344398	8.341676	8.239175	7.489565	10.778077	8.330767	8.203958	10.222607	9.108066	9.360353	7.418686	10.033766	8.922376	8.222719	9.551019	8.971735	6.086575	9.894768	8.513087	11.117611	8.62866	8.637777	6.811293	10.001637	9.147751	7.232555	8.337558	8.106767	9.452286	7.738109	8.776411	8.056304	8.668626	12.57776	7.199976	10.365818	7.028247	8.436194	10.890605	9.223108	8.155176	8.655976	10.061032	10.398331	6.74122	6.644596	9.615511	7.730669	8.912284	10.514407	7.63897	8.948304	9.038115	9.854575	8.362783	8.281139	7.999258	8.893143	8.116942	9.475462	8.509706	9.597194	7.925601	8.387152	9.616608	8.729645	9.378957	9.18947	7.409613	11.139863	10.779517	7.263441	7.379098	8.177288	9.7574	6.624992	7.866651	8.097336	6.974746	8.755186	8.387635	8.35659	10.582216	8.125247	9.491442	7.268503	5.504707	6.797155	6.549717	5.153641	7.081757	7.631041	8.210358	9.434813	7.154247	10.371268	10.082134	9.840865	9.136543	7.914159	7.589517	10.790565	7.396565	7.637554	8.161518	7.69825	7.546835	7.605191	8.950052	7.489598	11.64772	8.393053	8.254661	7.131669	6.211117	8.913229	7.740211	8.599407	8.981257	8.765212	8.638934	8.248582	11.94678	9.466876	6.030144	8.413917	7.266316	8.386575	9.301597	7.374205	7.465982	10.082134	9.35841	8.469284	9.276456	8.649579	10.346588	8.380523	8.319821	9.038984	8.197014	8.571523	10.048731	6.090906	8.730211	10.320773	7.336399	8.129669	7.882859	8.093856	7.694532	10.136926	10.547481	10.751636	8.397343
NKG7	7.17151	7.056477	9.124858	9.308777	9.262558	8.502585	10.420287	8.048037	8.256739	8.449093	7.874926	7.516633	9.754794	9.103551	10.124823	7.526382	8.870806	8.752394	10.360245	7.404342	6.599883	8.372073	9.114443	7.749239	7.940114	11.559966	8.630193	9.014774	9.843902	10.067489	10.728215	9.277794	9.110302	8.740185	7.456005	9.884169	8.732996	6.780598	9.539229	9.009668	14.897348	7.338871	8.635375	8.654108	8.49222	9.515322	9.117593	8.422125	7.710906	9.693871	9.098082	6.611771	7.689834	7.731268	13.253282	7.147208	9.385583	7.278859	7.38326	9.029284	8.017199	9.363201	9.610176	10.728215	9.977619	7.265095	6.639665	9.751438	10.731042	9.526092	10.552929	7.643672	8.31353	7.872139	10.001768	9.450426	8.972334	7.768903	9.30498	8.735679	10.395278	7.808895	7.97728	8.713257	7.870958	8.606685	9.289145	10.77145	8.340873	7.113243	11.294621	11.016866	7.786573	9.369476	7.765433	11.213275	7.381489	8.022206	8.08654	7.534426	9.125871	8.623	6.920791	10.385669	7.450355	10.425199	7.104343	5.365083	9.280339	8.38378	6.61298	9.685108	7.087874	7.291048	10.07395	7.898753	11.025957	10.317298	8.74828	11.64331	8.175339	7.998446	10.57721	6.535868	9.556942	8.969421	8.621988	9.428088	6.397386	8.920852	7.131814	10.161575	8.279513	8.818239	8.817101	7.506002	10.376698	8.490581	8.1201	10.527843	8.624282	8.030662	9.666167	12.066592	9.330961	7.243951	7.891609	8.019923	8.614459	8.678114	8.158822	7.054868	10.024459	8.193015	6.225471	9.360798	9.203435	11.663878	9.65499	8.66286	9.017227	9.913887	8.064308	10.974989	7.545817	9.019044	10.398312	7.375511	8.475898	7.157394	7.893686	7.635669	10.112095	9.689855	9.522065	9.740125
HIP1R	4.944395	2.451917	5.672424	5.636295	7.016222	5.871649	6.043089	3.898664	5.4435	6.248715	5.564364	2.287077	7.123215	4.85951	7.227888	4.345071	4.888106	5.294828	6.640716	3.936038	4.60186	6.089799	5.722004	5.672424	2.807824	8.170314	5.723405	6.007134	6.43631	6.67153	6.998289	4.774348	6.608459	5.335378	5.332532	7.167276	5.88875	2.162146	7.165382	6.425569	10.610988	5.030849	6.219844	5.846715	7.747684	4.229336	6.14942	6.615879	6.022619	6.133395	6.134819	5.262641	4.826341	5.501378	8.926874	6.578177	7.157074	5.667226	6.097212	6.599926	7.584682	6.3817	5.970763	6.541166	7.369457	4.640651	5.237566	7.138156	6.770769	5.450243	6.82276	3.513896	6.203439	6.021958	6.780232	5.645418	4.807657	5.621846	6.501093	5.845359	5.950425	5.756393	4.997674	3.285353	5.39996	3.773477	6.253915	7.570461	6.649461	4.623277	7.64969	7.948401	3.238919	4.508354	4.177303	7.204747	5.111637	5.418352	5.08776	5.469929	6.199391	6.071105	5.350752	7.50902	6.493284	7.240866	2.586759	3.637023	3.881329	3.184359	2.781886	3.353093	5.14978	5.581302	6.960947	4.905357	6.515606	7.068577	6.209956	6.552206	5.199363	4.405795	7.49206	2.266733	8.582755	5.415179	5.643662	4.672888	5.227529	6.699379	4.388263	7.280819	5.692818	4.977002	5.455496	6.087164	7.237209	4.709012	5.092743	6.786241	7.2399	5.476121	5.239685	8.904026	6.556848	3.655694	6.583949	5.527579	7.292572	5.309108	5.818831	4.586694	7.012357	5.310199	2.443072	5.743703	1.94277	4.56959	6.073898	5.077668	5.907192	4.720468	5.330871	6.970218	5.487215	6.295264	7.377437	5.645356	5.397784	4.465407	5.645924	7.543868	7.234246	7.40604	8.251557	6.740596
C12orf75	5.714471	4.73916	6.377602	5.664257	6.845685	5.548421	7.670648	5.137356	6.305081	5.783839	4.579087	5.953654	7.543589	5.015728	7.269752	4.881233	7.00025	4.440503	7.455724	5.663482	5.720241	6.668903	6.149616	5.048244	4.299812	8.163149	5.861326	5.513257	7.600934	6.308454	7.422459	4.983595	6.148377	6.343954	4.648918	7.128734	6.179732	2.570691	7.406048	5.864774	9.814925	5.552559	5.411293	6.545155	6.009011	7.649116	5.462099	6.083137	4.865951	5.575476	5.079785	5.330727	4.809952	5.335426	9.168229	5.28497	6.78948	4.976427	5.643144	6.148377	6.754037	6.676517	5.25704	6.569806	6.779193	3.999725	3.822262	7.597467	5.656002	5.188769	7.614621	4.605809	6.551522	5.405725	6.434065	5.433642	4.486141	3.884185	4.865951	3.485572	5.294975	4.173204	4.533847	4.857957	4.841784	6.093881	5.423893	7.028091	6.190963	4.219281	7.240171	8.123826	4.440503	4.710014	2.702859	7.048801	3.00358	4.542286	4.88465	4.469611	5.175734	4.158633	4.354487	6.635955	7.167037	4.956909	3.799158	2.605809	3.390145	5.254929	2.702859	2.980998	3.873953	5.197725	6.040707	4.942178	6.652985	7.007091	6.824187	6.685523	5.518807	2.839505	7.422812	3.835866	6.866367	5.044853	5.74052	4.96376	6.532285	6.495067	3.985953	7.264109	6.321268	5.234302	5.413049	6.822478	6.412788	3.846618	4.830381	6.47006	4.074999	5.699772	5.546573	9.232422	5.362562	3.257679	5.334243	4.704854	8.395999	5.190563	8.006813	5.3872	6.285571	5.19003	5.267417	6.07695	7.101469	8.508997	4.138625	4.412607	5.408165	4.041864	4.713787	7.516983	4.639938	5.56709	6.874593	5.358173	5.735222	4.967238	6.74156	5.008319	6.812967	7.455358	7.279657	5.135201
CSGALNACT1	4.149054	1.889886	5.019449	6.878346	5.671746	4.582851	3.523356	3.782066	5.418443	5.498611	4.533694	4.471991	5.553956	3.801271	5.067761	3.874628	2.127772	4.260847	4.796742	2.14228	4.106382	5.447455	5.849142	5.319092	3.026956	7.388146	2.18682	4.967483	5.736578	4.789237	7.538061	3.128951	5.436925	5.046934	4.266535	6.894768	5.208042	2.106019	6.757609	5.366868	8.709827	3.947698	5.791967	3.256236	6.725444	3.472527	4.871096	6.933867	4.449415	5.438193	4.226455	4.938548	3.204965	4.471991	8.969099	4.913833	7.199432	5.47262	5.49399	7.320452	4.222798	8.119441	5.16996	5.005134	7.868791	4.077789	2.079813	5.613443	6.204905	5.466163	5.838213	4.087283	4.949346	4.778178	5.280349	4.450019	4.098576	3.625267	2.504912	3.807896	5.190006	5.526974	6.472882	4.424535	4.471991	2.481401	7.777724	6.232434	4.86352	4.553029	7.531053	7.762	2.946731	2.222748	3.680103	5.426962	3.387246	4.43993	4.689004	3.571738	4.917193	4.438515	3.490762	5.674378	2.153783	3.926115	1.985834	1.664154	3.012726	2.18459	2.421329	2.933303	3.049354	4.932723	5.470787	3.977412	5.657382	6.99327	6.64861	5.266401	5.399574	3.579197	7.120984	6.06934	5.447671	4.197348	5.819869	6.212487	5.115444	6.049455	4.469936	6.834938	3.272322	5.680378	4.387345	3.513233	4.702425	3.966108	4.834568	6.308534	2.979618	4.108714	3.477216	7.774242	4.713017	3.512118	4.956489	3.341929	5.641617	2.889126	2.690353	2.814543	4.588804	4.826105	8.222209	4.908512	2.294765	7.262713	3.249361	6.273169	2.726012	4.216828	3.890053	5.620314	3.617024	5.258251	5.193868	3.305426	5.846296	3.864157	4.709219	2.667305	6.471354	6.709856	6.839715	2.948047
NINL	1.729744	2.35013	4.148034	5.183701	4.575258	4.448164	4.648517	3.810148	4.575258	5.282847	4.010102	4.509755	5.223134	4.108969	5.35329	3.240288	1.805776	4.377368	6.770782	4.066008	4.348149	4.349513	7.047902	1.942043	3.039913	5.36504	4.93291	3.312086	6.087681	4.700431	5.21177	1.816236	5.45096	4.228666	4.219727	4.842789	3.816925	2.04801	4.952603	4.674132	5.559549	4.448927	4.021827	1.796409	6.50462	2.689499	3.889379	5.219368	3.328891	4.362076	5.778255	1.665747	3.777101	4.559382	6.938552	4.985244	5.607802	4.058365	3.914735	6.275188	6.735914	6.420868	3.421925	3.978986	4.780939	3.11807	2.476505	4.524222	5.929584	4.740393	4.261999	3.246719	4.927613	4.089586	3.922024	4.213358	3.913182	3.077414	4.038336	3.367767	3.67334	4.094764	4.720801	3.366393	3.0669	3.757826	6.898309	4.106156	5.732819	3.983346	3.339013	4.416919	2.771963	3.41942	3.066349	4.892605	3.005519	4.051041	1.610025	4.124058	4.535984	3.905087	2.658401	5.065336	4.330178	6.36859	2.966296	2.961887	3.130523	2.520027	2.276032	2.383463	3.744192	4.413249	5.423655	4.139047	5.109076	5.888397	5.579419	4.445014	2.706024	2.577985	5.545453	3.522014	5.230059	5.097475	3.876559	3.493173	4.366195	4.560728	2.220731	4.838795	3.063894	4.077529	3.862284	3.75864	4.054672	2.703468	3.966203	7.450988	2.275767	2.188023	3.734587	7.218731	4.829682	2.832028	4.529604	2.785674	5.275427	2.204568	4.567318	2.254333	4.333529	3.957219	4.540084	3.768641	5.777558	6.827768	5.770938	3.964464	4.121061	2.216061	4.485766	4.675587	4.336099	3.582651	5.041291	4.919103	2.343469	4.131505	4.523176	4.433572	5.310367	5.801766	6.120757	5.40257
